task_id,primitive,separability,eta,generator,seed,prefix,dof,n_obs,coverage,S,ESS,E_struct,d_eff,V_f,V_f_norm,state,reliable
direction:mid:basis:11,direction,mid,0.5,basis,11,0.6,1,73,1,0.2876820724517809,331.3792940716323,3.1888549872930196e-12,1.0,0.0082028876103966,0.015010746507569641,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.7,1,85,1,0.2876820724517809,107.52603776420504,2.980301412181946e-16,1.0,0.006580779134825786,0.012042394350249706,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.2,3,25,1,0.2876820724517809,2750.208123322051,0.05066107583441646,2.9046129941334993,0.0265428851215574,0.04857173949747391,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.3,3,37,1,0.2876820724517809,1798.3159815366118,0.0012770544731015307,2.9200426159162163,0.02715372768872405,0.04968954134570969,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.4,3,49,1,0.2876820724517809,1000.4425434476677,7.1493166109307454e-06,2.9383116111020673,0.027726316759582863,0.05073734180377922,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.5,3,61,1,0.2876820724517809,473.15277859823635,9.17573747709591e-09,2.943875632006944,0.027803170951296335,0.050877979935696684,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.6,3,73,1,0.2876820724517809,189.9454304124595,3.1888549872930196e-12,2.9301986403974922,0.025975335356157307,0.04753316063799354,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.7,3,85,1,0.2876820724517809,73.87866099876427,2.980301412181946e-16,2.856949946283631,0.02234352599442444,0.04088718762433249,measurement-unreliable,0
direction:mid:basis:11,direction,mid,0.5,basis,11,0.2,5,25,1,0.310739500057286,1978.0329663819396,0.05066107583441646,4.537645500520539,0.04564826017976143,0.08353332321675622,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.3,5,37,1,0.3172363026915549,1083.3206723935332,0.0012770544731015307,4.5539073061728415,0.042673426320743876,0.07808957229869522,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.4,5,49,1,0.32036514699014723,470.6471920179848,7.1493166109307454e-06,4.5115751221368905,0.042373379968450774,0.07754050714643294,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.5,5,61,1,0.3197161119149048,187.09724460340016,9.17573747709591e-09,4.392512019564021,0.043044996120309334,0.0787695206700561,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.6,5,73,1,0.31110619886016244,113.15212143743064,3.1888549872930196e-12,4.093433864016557,0.03985081307804973,0.0729243751282146,external-informative,1
direction:mid:basis:11,direction,mid,0.5,basis,11,0.7,5,85,1,0.2994274807788952,37.636821621499536,2.980301412181946e-16,4.004642601112439,0.030242904069203973,0.055342531581219406,measurement-unreliable,0
direction:mid:basis:12,direction,mid,0.5,basis,12,0.2,1,25,1,1.3463151568730822,3982.347956260863,0.553555568224064,1.0,0.009387471038984827,0.017612147966902924,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.3,1,37,1,1.3255263577474827,3576.20613035968,0.6164303347771012,1.0,0.009045758744586055,0.016971050117858384,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.4,1,49,1,1.2835324485691804,2749.9357745338125,0.6956122371161262,1.0,0.008550556900914635,0.016041985398723195,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.5,1,61,1,1.2064746453891904,1718.6817159404661,0.7777042584783432,1.0,0.007899624993550748,0.014820750305558966,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.6,1,73,1,1.0815386657578443,869.6382492478995,0.8508867566813865,1.0,0.007047618689648601,0.013222272820968887,observed+informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.7,1,85,1,0.9124114770324769,379.16229749280205,0.9073655504714983,1.0,0.005955069798866182,0.011172505354776364,observed+informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.2,3,25,1,1.103358990673685,3131.364988996374,0.553555568224064,2.920980093166449,0.02582430974931878,0.04844985007776078,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.3,3,37,1,1.1474118790398196,2414.528852504305,0.6164303347771012,2.933829018578232,0.02601832429423214,0.04881384724574724,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.4,3,49,1,1.1651712133633783,1683.9370522509628,0.6956122371161262,2.945072528227895,0.025962650356435687,0.04870939551148364,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.5,3,61,1,1.1489043921037454,1069.5397222536103,0.7777042584783432,2.955385953152503,0.025459887706644223,0.04776614571144836,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.6,3,73,1,1.0707063419079803,621.4903931177628,0.8508867566813865,2.9502836634412586,0.024768856754780733,0.04646967946155134,observed+informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.7,3,85,1,0.874853485753785,329.62587425897755,0.9073655504714983,2.8971953047399532,0.0246179573003128,0.04618657195483549,observed+informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.2,5,25,1,0.986550430842054,2324.464783095337,0.553555568224064,4.48996928450689,0.04382183299939696,0.08221560458201442,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.3,5,37,1,1.03731275801705,1590.8570691527116,0.6164303347771012,4.520166003504023,0.0399473085295435,0.07494647981123646,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.4,5,49,1,1.1981301067929557,901.9421853830992,0.6956122371161262,4.52044523366636,0.03784822811369385,0.07100832493173337,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.5,5,61,1,1.3255268813845744,462.9263361613752,0.7777042584783432,4.500424358342441,0.03845111454586901,0.07213942030413042,external-informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.6,5,73,1,1.361925278127269,251.54673230572214,0.8508867566813865,4.433787163595576,0.03591113827076969,0.06737408597673847,observed+informative,1
direction:mid:basis:12,direction,mid,0.5,basis,12,0.7,5,85,1,1.3587062598603088,138.56256336200403,0.9073655504714983,4.236894748318124,0.03035442451368521,0.05694894969742802,observed+informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.2,1,25,1,0.2876820724517809,4086.090333809075,0.5,1.0,0.009896272753054219,0.01889276777340546,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.3,1,37,1,0.2876820724517809,4047.4193947549647,0.5,1.0,0.009675860912227968,0.018471984128173573,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.4,1,49,1,0.2876820724517809,3950.5923027065696,0.5,1.0,0.009382607725637331,0.017912140589972973,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.5,1,61,1,0.2876820724517809,3772.941322170777,0.4976427657456592,1.0,0.009031428901470321,0.017241712426008186,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.6,1,73,1,0.2876820724517809,3497.283648646673,0.47520137417835734,1.0,0.00863854187885428,0.016491660010852314,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.7,1,85,1,0.2876820724517809,3136.355977340223,0.425521337910426,1.0,0.008220352816300002,0.01569330399931476,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.2,3,25,1,0.43153543440942543,3769.6571814601334,0.5,2.888781425848827,0.028474632444833524,0.05436032652265854,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.3,3,37,1,0.43868133965705225,3715.23622639041,0.5,2.896910688886822,0.028971583116347007,0.0553090446780716,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.4,3,49,1,0.4425448404723279,3633.175775132745,0.5,2.908681262135985,0.029284787574513048,0.05590697677244522,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.5,3,61,1,0.440342185945974,3519.2767528643058,0.4976427657456592,2.9237578042183374,0.029265803915919607,0.055870735466021566,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.6,3,73,1,0.4273221250106006,3336.883911743403,0.47520137417835734,2.9412912733507106,0.028608095286522854,0.05461511764830098,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.7,3,85,1,0.39919194782112116,3038.62521418279,0.425521337910426,2.956769781765923,0.026837300990941032,0.051234531215841,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.2,5,25,1,0.5912642608745907,2849.6608522226898,0.5,4.493577821209299,0.046357461939752674,0.08850006308909897,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.3,5,37,1,0.5850582677951582,2803.501535569407,0.5,4.486141211779368,0.0439123378045212,0.08383212763331636,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.4,5,49,1,0.6007743493759007,2683.3988245429596,0.5,4.46842079353008,0.042493953207971294,0.08112431920233687,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.5,5,61,1,0.6441384173497082,2534.2437710198396,0.4976427657456592,4.470486464445758,0.04211859273386813,0.08040772635516036,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.6,5,73,1,0.6940003858070359,2377.445751566686,0.47520137417835734,4.489345773967787,0.04180525690857406,0.07980954347054432,external-informative,1
direction:mid:basis:13,direction,mid,0.5,basis,13,0.7,5,85,1,0.7050866142039587,2213.5375077811145,0.425521337910426,4.519528077170636,0.03977385925844718,0.07593144461282597,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.2,1,25,1,0.2876820724517809,3918.780959738184,0.13223041682109687,1.0,0.010014710501579555,0.026205607374052826,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.3,1,37,1,0.2876820724517809,3337.8372500813716,0.01488072434527644,1.0,0.009861119659294912,0.025803704462478236,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.4,1,49,1,0.2876820724517809,2291.8290244961736,0.0005952826034215649,1.0,0.009634829908473143,0.025211569486447503,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.5,1,61,1,0.2876820724517809,1194.426777554313,9.911451642640666e-06,1.0,0.009289527922501843,0.02430801383514661,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.6,1,73,1,0.2876820724517809,476.9320559079821,7.32816777710614e-08,1.0,0.008735292866883099,0.022857740633720536,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.7,1,85,1,0.2876820724517809,155.90658000854563,2.4753111804321156e-10,1.0,0.007982724939742324,0.020888487541697018,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.2,3,25,1,0.28827375812870293,2944.511626375329,0.13223041682109687,2.8397492051503144,0.02715914388667739,0.0710676420648824,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.3,3,37,1,0.28811095862549035,2237.3399400946,0.01488072434527644,2.848739530319436,0.027673424827436708,0.0724133668775339,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.4,3,49,1,0.2880709159093992,1506.4572709858019,0.0005952826034215649,2.8647639162040477,0.027963541170523288,0.07317251762667676,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.5,3,61,1,0.28818228824255415,857.1147999836818,9.911451642640666e-06,2.8896514533238826,0.027546329147436852,0.07208079415978144,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.6,3,73,1,0.2887190756274126,403.21369651626566,7.32816777710614e-08,2.9189426169984345,0.02540058373704419,0.06646599763215769,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.7,3,85,1,0.2911319303132586,186.49849754770497,2.4753111804321156e-10,2.846837136332994,0.021679187389263974,0.056728177296983644,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.2,5,25,1,0.3582963445028312,2079.6399742472804,0.13223041682109687,4.394356040766438,0.04536346603583204,0.11870309979242004,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.3,5,37,1,0.36624136187994033,1459.3574647447563,0.01488072434527644,4.363847923494132,0.04162040323618142,0.1089085846051267,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.4,5,49,1,0.36557963173163144,885.936238772212,0.0005952826034215649,4.333147299306107,0.03935565005144354,0.10298237907487041,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.5,5,61,1,0.34749360701842125,467.2226127020755,9.911451642640666e-06,4.320211211490257,0.039154287476940615,0.10245547132587259,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.6,5,73,1,0.3300307711587339,258.5960940613313,7.32816777710614e-08,4.278640536935062,0.040946960003955625,0.10714637800618021,external-informative,1
direction:mid:basis:14,direction,mid,0.5,basis,14,0.7,5,85,1,0.3201605126780175,109.72467644304996,2.4753111804321156e-10,4.205366979668399,0.03501288448204559,0.09161861479918336,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.2,1,25,1,0.2876820724517809,4092.8646246471676,0.5,1.0,0.009957174804660697,0.014960085028158009,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.3,1,37,1,0.2876820724517809,4080.174643247051,0.5,1.0,0.00978198055703609,0.014696865702161895,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.4,1,49,1,0.2876820724517809,4049.586242529134,0.5,1.0,0.00954739829462836,0.014344419284321095,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.5,1,61,1,0.2876820724517809,3997.6040622825135,0.5010466580914562,1.0,0.009263611689821514,0.013918046159308216,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.6,1,73,1,0.2876820724517809,3921.3309660636914,0.5120222741770956,1.0,0.008940216077714785,0.013432162768711788,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.7,1,85,1,0.2876820724517808,3825.7981703819078,0.5369009486085465,1.0,0.008588522923907188,0.012903763941936144,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.2,3,25,1,0.3075701200967797,3895.819248437453,0.5,2.9394227973408484,0.027989243657058207,0.04205223602054573,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.3,3,37,1,0.3071951101736798,3887.075946943837,0.5,2.9474033479699866,0.02842317051407774,0.04270418627795962,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.4,3,49,1,0.30737687442614514,3872.6995645405595,0.5,2.9564169873282298,0.028731203868161678,0.04316698875547035,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.5,3,61,1,0.3081745478802921,3853.322165177713,0.5010466580914562,2.96531408085656,0.0288174023985399,0.04329649711191267,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.6,3,73,1,0.30980513443408125,3820.8802307643355,0.5120222741770956,2.9726954668357,0.02847593356996878,0.04278345974839281,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.7,3,85,1,0.31212147762949205,3760.897708782076,0.5369009486085465,2.976344849958655,0.027320922798515355,0.04104812219649067,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.2,5,25,1,0.42849683772203323,3073.623631745352,0.5,4.591148867010601,0.04686749289999208,0.0704157246001433,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.3,5,37,1,0.42087854747347025,3090.429591721135,0.5,4.615585918398894,0.04462431588769599,0.06704547957627857,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.4,5,49,1,0.40979571828765876,3044.7389641080135,0.5,4.617541766313344,0.04287957079552421,0.06442409997378995,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.5,5,61,1,0.3986606176092196,2981.791276655902,0.5010466580914562,4.614137957263487,0.042437090505073966,0.06375929867238854,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.6,5,73,1,0.3889361541682578,2941.4090845932046,0.5120222741770956,4.616357827446141,0.042787916549406245,0.06428639471682543,external-informative,1
direction:mid:basis:15,direction,mid,0.5,basis,15,0.7,5,85,1,0.38460365846647493,2927.3863747981254,0.5369009486085465,4.630077056419958,0.041766771409948264,0.06275218261228035,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.2,1,25,1,0.2876820724517809,3551.8158870689526,0.0004359344765783152,1.0,0.00956581132839804,0.019672920349050427,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.3,1,37,1,0.2876820724517809,2131.117430277884,3.324891757248523e-08,1.0,0.00916058485590661,0.01883953697539093,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.4,1,49,1,0.2876820724517809,689.4787391312519,7.342870194848063e-14,1.0,0.008464251259935739,0.017407466563419204,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.5,1,61,1,0.2876820724517809,126.82291590902588,4.9876254522317036e-21,1.0,0.007313027135051218,0.015039874339900904,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.6,1,73,1,0.2876820724517809,22.669647814884026,8.75651076269652e-27,1.0,0.005349407460406143,0.01100152023391519,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.7,1,85,1,0.2876820724517809,6.384872568784623,8.75651076269652e-27,1.0,0.0030212394690256185,0.00621344090836277,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.2,3,25,1,0.2876820724517809,1423.979513801371,0.0004359344765783152,2.8967235725639675,0.02703797247234176,0.0556059345712891,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.3,3,37,1,0.2876820724517809,454.7815028374225,3.324891757248523e-08,2.8817379039500732,0.026041811454433,0.05355724307117878,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.4,3,49,1,0.2876820724517808,118.03603405619013,7.342870194848063e-14,2.826370738352351,0.023981837620654825,0.049320728283066946,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.5,3,61,1,0.2876820724517809,35.62647101708731,4.9876254522317036e-21,2.7545721877237503,0.02147571716952325,0.04416667429562599,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.6,3,73,1,0.2876820724517809,17.365016684142716,8.75651076269652e-27,2.562056807541572,0.02082427202888446,0.042826920883856666,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.7,3,85,1,0.2876820724517809,19.846147696385295,8.75651076269652e-27,2.061920713402549,0.021877870039662333,0.04499373653956773,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.2,5,25,1,0.29729736232798853,1053.7370641267846,0.0004359344765783152,4.44211758995992,0.04387631543685076,0.09023544675572547,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.3,5,37,1,0.32972091809735254,220.10118710571578,3.324891757248523e-08,4.386791403831201,0.03929107462057006,0.08080550147841133,external-informative,1
direction:mid:basis:16,direction,mid,0.5,basis,16,0.4,5,49,1,0.4048262984369504,31.884483350934204,7.342870194848063e-14,3.82963800291618,0.03698994696038735,0.07607303293835362,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.5,5,61,1,0.38977120821224737,10.019363146878499,4.9876254522317036e-21,3.034531869337119,0.0339874765925634,0.069898192313886,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.6,5,73,1,0.2998929145174319,4.51654742791711,8.75651076269652e-27,2.428502510404594,0.020395186867915464,0.041944470048803854,measurement-unreliable,0
direction:mid:basis:16,direction,mid,0.5,basis,16,0.7,5,85,1,0.28771500060216093,5.186062472135416,8.75651076269652e-27,2.4104012732377975,0.022586497430182696,0.04645109020589779,measurement-unreliable,0
direction:mid:basis:17,direction,mid,0.5,basis,17,0.2,1,25,1,0.2876820724517809,4077.676677587379,0.5,1.0,0.010278122584004661,0.012650325686145845,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.3,1,37,1,0.2876820724517809,4000.8693895450574,0.5,1.0,0.010208860827970855,0.012565078233193146,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.4,1,49,1,0.2876820724517809,3798.3491265180724,0.5,1.0,0.01012512317739973,0.012462013831765793,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.5,1,61,1,0.2876820724517809,3424.5573081445023,0.4967245513007121,1.0,0.010022827339603453,0.01233610799109466,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.6,1,73,1,0.2876820724517809,2868.317179592437,0.46516128799980255,1.0,0.009896983569077849,0.012181219326388618,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.7,1,85,1,0.2876820724517809,2193.0298508648743,0.394908899219104,1.0,0.009730033372828864,0.01197573682327055,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.2,3,25,1,0.5031016143893813,3807.7097658025377,0.5,2.9329678034430406,0.028993453699260534,0.03568517781959833,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.3,3,37,1,0.5181962810770393,3620.793439183676,0.5,2.938597336789835,0.029473723707922856,0.036276294726135486,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.4,3,49,1,0.5256107516389975,3369.4245968554587,0.5,2.946561462102685,0.029918809291973603,0.036824106600379214,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.5,3,61,1,0.5204763696159427,3068.145398844286,0.4967245513007121,2.9557783265387685,0.030196448779853165,0.037165825617281885,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.6,3,73,1,0.49467046831835004,2674.387229046554,0.46516128799980255,2.966148555269016,0.029969322510773333,0.03688627833106732,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.7,3,85,1,0.4429178482865517,2124.367492143973,0.394908899219104,2.977048455384604,0.028680555094070335,0.03530006183853805,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.2,5,25,1,0.6614375279454505,3070.4434452302744,0.5,4.637571369359924,0.04666313213488187,0.05743303937244091,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.3,5,37,1,0.6580909272095635,2835.862644885121,0.5,4.6658581242565695,0.04517278946498833,0.05559872381490378,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.4,5,49,1,0.7069538181116397,2447.0409663650426,0.5,4.675977492252812,0.04396705523490545,0.0541147046687204,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.5,5,61,1,0.8043376292532713,2064.6331323801705,0.4967245513007121,4.675766848326325,0.04383385897395316,0.05395076654991983,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.6,5,73,1,0.8951124725807896,1757.7949035505578,0.46516128799980255,4.67409366987919,0.04465729071809295,0.054964247334814385,external-informative,1
direction:mid:basis:17,direction,mid,0.5,basis,17,0.7,5,85,1,0.9044978378038816,1510.8570554296662,0.394908899219104,4.6689507932912075,0.04490543173825299,0.05526965960203156,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.2,1,25,1,0.2876820724517809,3831.3506858558485,0.0027842643686877802,1.0,0.0096182491423861,0.012104927979660805,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.3,1,37,1,0.2876820724517809,2965.2888786809262,1.633623404427048e-06,1.0,0.009380134239251608,0.011805251426199032,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.4,1,49,1,0.2876820724517809,1616.7637119258964,6.285398289347178e-11,1.0,0.008971226308631623,0.011290625429597002,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.5,1,61,1,0.2876820724517809,585.0849436112143,1.4692965848891415e-16,1.0,0.00813884354049822,0.01024304043667324,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.6,1,73,1,0.2876820724517809,167.08297598647377,2.3900266680139056e-23,1.0,0.006593176824714794,0.00829776079189211,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.7,1,85,1,0.2876820724517809,48.61490094352181,8.75651076269652e-27,1.0,0.004673659716170504,0.0058819763792946345,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.2,3,25,1,0.2876820724517809,2045.5479872759051,0.0027842643686877802,2.968843592081581,0.027460164962049602,0.034559649501110005,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.3,3,37,1,0.2876820724517809,883.6710584668501,1.633623404427048e-06,2.981195778940107,0.027577758190278356,0.03470764499774691,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.4,3,49,1,0.2876820724517809,318.6041648456749,6.285398289347178e-11,2.9645764523949754,0.027609431552174806,0.034747507113913216,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.5,3,61,1,0.2876820724517809,139.4999524890942,1.4692965848891415e-16,2.87896873028306,0.027255021525136664,0.034301468776887764,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.6,3,73,1,0.2876820724517809,85.97577332190333,2.3900266680139056e-23,2.722832930155457,0.026769558884449336,0.03369049580089785,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.7,3,85,1,0.2876820724517809,64.37715730857128,8.75651076269652e-27,2.60564997581779,0.021472267118331074,0.02702365505193759,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.2,5,25,1,0.28802059974697636,1411.4410522751393,0.0027842643686877802,4.650442382599501,0.046188159681813265,0.05812953461535304,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.3,5,37,1,0.2879137910708096,409.82605858683416,1.633623404427048e-06,4.515088504319534,0.0447707523748119,0.05634567425624822,external-informative,1
direction:mid:basis:18,direction,mid,0.5,basis,18,0.4,5,49,1,0.2876834911660089,67.51664596827999,6.285398289347178e-11,3.786942487711602,0.04993265193900938,0.06284211883133144,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.5,5,61,1,0.2876820725363918,24.566743231053625,1.4692965848891415e-16,2.8813391739924867,0.07239016451105364,0.09110574231025943,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.6,5,73,1,0.2876820724517818,8.545946808377964,2.3900266680139056e-23,2.216522060780222,0.07654809103990176,0.09633864909311923,measurement-unreliable,0
direction:mid:basis:18,direction,mid,0.5,basis,18,0.7,5,85,1,0.2876820724517809,9.383233554172893,8.75651076269652e-27,3.2927924692270403,0.03889342320446953,0.04894883463746243,measurement-unreliable,0
direction:mid:basis:19,direction,mid,0.5,basis,19,0.2,1,25,1,0.4606767968135969,3989.934820425918,0.5,1.0,0.00982288604042905,0.02651160074864542,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.3,1,37,1,0.41498791393880996,3630.7383225736608,0.5,1.0,0.009569349709771639,0.02582731570797602,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.4,1,49,1,0.3673044406865649,2905.290854353782,0.5,1.0,0.009218920733622023,0.024881521053716812,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.5,1,61,1,0.3283373813197123,1954.3578742995664,0.49245505584113675,1.0,0.008731744458386592,0.023566650571651263,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.6,1,73,1,0.304241118649418,1121.9524052912539,0.42200140101994316,1.0,0.00803535831773177,0.0216871305149242,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.7,1,85,1,0.2926460972293275,563.5827919983725,0.2763648772812314,1.0,0.007057351290773462,0.019047526255913997,external-informative,1
direction:mid:basis:19,direction,mid,0.5,basis,19,0.2,3,25,1,0.8014181273522811,3239.478909266986,0.5,2.844764552375311,0.02695268429749709,0.07274428332554661,external-informative,1
