factorial,primitive,engine,action,support_fraction,noise_ratio,exposure,effect_strength,ood_distance,harmful_rate,harm_ci95_low,harm_ci95_high,mean_raw_utility,utility_ci95_low,utility_ci95_high,beneficial_rate,catastrophic_harm_rate,n
exposure_effect,bound,neural,true-full,0.525,0.01,0.45,0.15,0.4,0.31666666666666665,0.2,0.43333333333333335,0.02176294433150253,0.013023897619425025,0.029965456429947135,0.6666666666666666,0.0,60
exposure_effect,bound,neural,true-full,0.525,0.01,0.45,0.45,0.4,0.36666666666666664,0.25,0.48333333333333334,0.016219010401564798,0.007404615652743794,0.025129288495416863,0.5666666666666667,0.0,60
exposure_effect,bound,neural,true-full,0.525,0.01,0.45,0.85,0.4,0.36666666666666664,0.25,0.5,0.008560343503314454,0.00040075454662700735,0.016786644716618553,0.5,0.0,60
exposure_effect,bound,neural,true-full,0.525,0.01,0.8,0.15,0.4,0.31666666666666665,0.2,0.43333333333333335,0.021042043327791894,0.012836952604500199,0.02910032217136251,0.6166666666666667,0.0,60
exposure_effect,bound,neural,true-full,0.525,0.01,0.8,0.45,0.4,0.25,0.15,0.36666666666666664,0.024126016278078328,0.01606467522760806,0.032271692747568796,0.7,0.0,60
exposure_effect,bound,neural,true-full,0.525,0.01,0.8,0.85,0.4,0.3,0.18333333333333332,0.4166666666666667,0.018212665751750314,0.009706944900255757,0.026552828710668292,0.6166666666666667,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.1,0.15,0.4,0.16666666666666666,0.08333333333333333,0.26666666666666666,0.010683455403336633,0.007052427182771038,0.014691390387080816,0.7166666666666667,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.1,0.45,0.4,0.15,0.06666666666666667,0.25,0.017156040906355436,0.011548856242894194,0.023667877426098254,0.8,0.016666666666666666,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.1,0.85,0.4,0.08333333333333333,0.016666666666666666,0.15,0.038696035231922936,0.02751357285450213,0.05079991878480511,0.8333333333333334,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.45,0.15,0.4,0.2833333333333333,0.16666666666666666,0.4,0.013516882625132618,0.008767357938650595,0.018518068321161454,0.6833333333333333,0.016666666666666666,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.45,0.45,0.4,0.16666666666666666,0.08333333333333333,0.26666666666666666,0.019994461697947757,0.012863851243078935,0.027601565147599788,0.7333333333333333,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.45,0.85,0.4,0.05,0.0,0.11666666666666667,0.04078265865756818,0.02859817852976345,0.05387225919587812,0.8333333333333334,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.8,0.15,0.4,0.18333333333333332,0.1,0.2833333333333333,0.010157159793769742,0.006701256643964003,0.01392174845500787,0.6833333333333333,0.0,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.8,0.45,0.4,0.1,0.03333333333333333,0.18333333333333332,0.01396451566272255,0.008560394550801903,0.020249656353299422,0.7833333333333333,0.016666666666666666,60
exposure_effect,bound,spline,true-full,0.525,0.01,0.8,0.85,0.4,0.15,0.06666666666666667,0.25,0.027790148100549143,0.01789051078245552,0.03888237132892277,0.7833333333333333,0.016666666666666666,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.1,0.15,0.4,0.0,0.0,0.0,0.030278408411963494,0.028934766065233975,0.03162592350015129,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.1,0.45,0.4,0.0,0.0,0.0,0.036807258401872704,0.035448600985469765,0.03814222933678991,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.1,0.85,0.4,0.0,0.0,0.0,0.0415838044180536,0.04001907809846945,0.043280103468553315,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.45,0.15,0.4,0.0,0.0,0.0,0.03153072580549437,0.03020624161977178,0.03294633448232099,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.45,0.45,0.4,0.0,0.0,0.0,0.03612285847742437,0.034712196886612715,0.037537181466998956,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.45,0.85,0.4,0.0,0.0,0.0,0.042689319335233976,0.041137346235774065,0.04419015922322952,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.8,0.15,0.4,0.0,0.0,0.0,0.03163771644536712,0.03035674392506642,0.03302070319302934,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.8,0.45,0.4,0.0,0.0,0.0,0.03646717213926397,0.03522101035095114,0.03772342223569769,1.0,0.0,60
exposure_effect,curvature,neural,true-full,0.525,0.01,0.8,0.85,0.4,0.0,0.0,0.0,0.043073278542198314,0.04157259379836622,0.04465106074174347,1.0,0.0,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.1,0.15,0.4,0.7833333333333333,0.6666666666666666,0.8833333333333333,-0.005915830161705189,-0.007702321164884461,-0.004270219910540557,0.18333333333333332,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.1,0.45,0.4,0.7833333333333333,0.6833333333333333,0.8833333333333333,-0.005720884699044041,-0.007877651397832044,-0.0037925312561686167,0.16666666666666666,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.1,0.85,0.4,0.7833333333333333,0.6833333333333333,0.8833333333333333,-0.006801186925602502,-0.009303970148545896,-0.004494024152234306,0.16666666666666666,0.0,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.45,0.15,0.4,0.8666666666666667,0.7833333333333333,0.95,-0.005320418029293331,-0.006698951941713656,-0.003965189467288114,0.1,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.45,0.45,0.4,0.7833333333333333,0.6666666666666666,0.8833333333333333,-0.005878714147650333,-0.007694795459658497,-0.004181849072470312,0.16666666666666666,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.45,0.85,0.4,0.7333333333333333,0.6166666666666667,0.85,-0.004593330937031305,-0.006319531763309378,-0.002917017031155165,0.21666666666666667,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.8,0.15,0.4,0.8666666666666667,0.7833333333333333,0.95,-0.006524045663458076,-0.008398288804613921,-0.0048928791400383856,0.06666666666666667,0.016666666666666666,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.8,0.45,0.4,0.8333333333333334,0.7333333333333333,0.9166666666666666,-0.004847553031222059,-0.0063408206220549445,-0.0034224222070781433,0.11666666666666667,0.03333333333333333,60
exposure_effect,curvature,spline,true-full,0.525,0.01,0.8,0.85,0.4,0.8333333333333334,0.7333333333333333,0.9166666666666666,-0.005886831630073864,-0.007843025324955493,-0.0040130111439960784,0.16666666666666666,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.1,0.15,0.4,0.0,0.0,0.0,0.032100098731173504,0.030741068059036133,0.03342924970526819,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.1,0.45,0.4,0.0,0.0,0.0,0.032297934457108206,0.031102124930138204,0.03349521838621703,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.1,0.85,0.4,0.0,0.0,0.0,0.031484103626025696,0.03005239534626988,0.03293058946884141,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.45,0.15,0.4,0.0,0.0,0.0,0.031890796219258236,0.03069726274718352,0.03308314402375472,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.45,0.45,0.4,0.0,0.0,0.0,0.0311927841796356,0.029901283052331182,0.03250824385011977,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.45,0.85,0.4,0.0,0.0,0.0,0.0327715336035119,0.03153037933222633,0.034126647236228325,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.8,0.15,0.4,0.0,0.0,0.0,0.03219730484553514,0.03082294492604504,0.03365402662260072,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.8,0.45,0.4,0.0,0.0,0.0,0.032385551895074666,0.031024484047164506,0.03373977634126917,1.0,0.0,60
exposure_effect,direction,neural,true-full,0.525,0.01,0.8,0.85,0.4,0.0,0.0,0.0,0.0329485645239574,0.031625995800461604,0.03434910772978501,1.0,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.1,0.15,0.4,0.6666666666666666,0.55,0.7833333333333333,-0.002593162748453645,-0.00339236448026504,-0.0018121538700774957,0.23333333333333334,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.1,0.45,0.4,0.7666666666666667,0.65,0.8666666666666667,-0.00226023957129687,-0.002905255071960233,-0.0016092689532540031,0.13333333333333333,0.03333333333333333,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.1,0.85,0.4,0.7666666666666667,0.65,0.8666666666666667,-0.0023345980372255267,-0.0029698817651875545,-0.0016550187780449896,0.16666666666666666,0.016666666666666666,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.45,0.15,0.4,0.7333333333333333,0.6166666666666667,0.8333333333333334,-0.0023289917600825072,-0.003221118318817055,-0.001510963515076137,0.23333333333333334,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.45,0.45,0.4,0.6666666666666666,0.55,0.7833333333333333,-0.0019904694539417253,-0.0026337666957321764,-0.0013621885607950476,0.23333333333333334,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.45,0.85,0.4,0.8,0.6995833333333334,0.9,-0.0029972606543074926,-0.003717983956352022,-0.0022562986814244185,0.15,0.016666666666666666,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.8,0.15,0.4,0.7833333333333333,0.6666666666666666,0.8833333333333333,-0.002605933226568229,-0.003414028535396189,-0.0018879392930690054,0.15,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.8,0.45,0.4,0.7333333333333333,0.6166666666666667,0.85,-0.002220281954820512,-0.0029512147535797994,-0.001490869428513018,0.2,0.0,60
exposure_effect,direction,spline,true-full,0.525,0.01,0.8,0.85,0.4,0.6666666666666666,0.55,0.7833333333333333,-0.0019465119094287206,-0.002624036806534773,-0.001268620621605673,0.2,0.016666666666666666,60
exposure_effect,inflection,neural,true-full,0.525,0.01,0.1,0.15,0.4,0.08333333333333333,0.016666666666666666,0.15,0.012277961283324042,0.010222827702800426,0.014506849779757315,0.9166666666666666,0.0,60
exposure_effect,inflection,neural,true-full,0.525,0.01,0.1,0.45,0.4,0.6,0.48333333333333334,0.7166666666666667,-0.0025963831508651987,-0.00501122142479701,-0.00030574485667840486,0.38333333333333336,0.08333333333333333,60
exposure_effect,inflection,neural,true-full,0.525,0.01,0.1,0.85,0.4,1.0,1.0,1.0,-0.04126599506861466,-0.04939440145171158,-0.033559455909863464,0.0,0.9166666666666666,60
