task_id,proposal_index,prefix_exposure,policy,nrmse
72,72,high,invariant_residual_MAP,0.021211480565260073
72,72,high,invariant_residual_ensemble,0.021025073353068736
72,72,high,evidence_weighted_residual_mixture,0.021967935832937133
72,72,high,free_baseline,0.029414951533534912
72,72,low,closed_mechanism,0.2942795717521031
72,72,low,invariant_residual_MAP,0.0508201236665453
72,72,low,invariant_residual_ensemble,0.10951739577823395
72,72,low,evidence_weighted_residual_mixture,0.11113108626244157
72,72,low,free_baseline,0.6746076266866498
72,72,medium,closed_mechanism,0.2942795717521031
72,72,medium,invariant_residual_MAP,0.11187399152138874
72,72,medium,invariant_residual_ensemble,0.037372562168513895
72,72,medium,evidence_weighted_residual_mixture,0.042476514995870476
72,72,medium,free_baseline,0.2263915689780965
73,73,high,closed_mechanism,0.2159291558517242
73,73,high,invariant_residual_MAP,0.03424036790197123
73,73,high,invariant_residual_ensemble,0.08134192085389425
73,73,high,evidence_weighted_residual_mixture,0.07015792094730314
73,73,high,free_baseline,0.07585261241416885
73,73,low,closed_mechanism,0.2159291558517242
73,73,low,invariant_residual_MAP,0.1382416750761101
73,73,low,invariant_residual_ensemble,0.06590472057298447
73,73,low,evidence_weighted_residual_mixture,0.06587329483880874
73,73,low,free_baseline,0.6267087410061898
73,73,medium,closed_mechanism,0.2159291558517242
73,73,medium,invariant_residual_MAP,0.06144679202300921
73,73,medium,invariant_residual_ensemble,0.015051762923970046
73,73,medium,evidence_weighted_residual_mixture,0.010396057414748559
73,73,medium,free_baseline,0.03195107017975425
74,74,high,closed_mechanism,0.28988638753206497
74,74,high,invariant_residual_MAP,0.012817478711752506
74,74,high,invariant_residual_ensemble,0.0465280412622883
74,74,high,evidence_weighted_residual_mixture,0.03920633673155708
74,74,high,free_baseline,0.056999619141286546
74,74,low,closed_mechanism,0.28988638753206497
74,74,low,invariant_residual_MAP,0.40178272534408715
74,74,low,invariant_residual_ensemble,0.4708793968241915
74,74,low,evidence_weighted_residual_mixture,0.47069626712321866
74,74,low,free_baseline,0.12618325072107367
74,74,medium,closed_mechanism,0.28988638753206497
74,74,medium,invariant_residual_MAP,0.06991199296943909
74,74,medium,invariant_residual_ensemble,0.012521540359224162
74,74,medium,evidence_weighted_residual_mixture,0.006867101362065329
74,74,medium,free_baseline,0.02394315727904055
75,75,high,closed_mechanism,0.2996713380068497
75,75,high,invariant_residual_MAP,0.12686286675534966
75,75,high,invariant_residual_ensemble,0.05718044692256147
75,75,high,evidence_weighted_residual_mixture,0.0765596891336096
75,75,high,free_baseline,0.10652333521566304
75,75,low,closed_mechanism,0.2996713380068497
75,75,low,invariant_residual_MAP,0.08067283117752105
75,75,low,invariant_residual_ensemble,0.0776127069955254
75,75,low,evidence_weighted_residual_mixture,0.07752107869105528
75,75,low,free_baseline,0.28460123783204583
75,75,medium,closed_mechanism,0.2996713380068497
75,75,medium,invariant_residual_MAP,0.10370256196085714
75,75,medium,invariant_residual_ensemble,0.006982227235586277
75,75,medium,evidence_weighted_residual_mixture,0.006089255453866774
75,75,medium,free_baseline,0.08679993459309296
76,76,high,closed_mechanism,0.4658795930910464
76,76,high,invariant_residual_MAP,0.10359893781350495
76,76,high,invariant_residual_ensemble,0.025154233119977533
76,76,high,evidence_weighted_residual_mixture,0.07752554827039937
76,76,high,free_baseline,0.06804259301182067
76,76,low,closed_mechanism,0.4658795930910464
76,76,low,invariant_residual_MAP,0.13663867894620005
76,76,low,invariant_residual_ensemble,0.0758731521218163
76,76,low,evidence_weighted_residual_mixture,0.07437475632250197
76,76,low,free_baseline,0.5440681888728011
76,76,medium,closed_mechanism,0.4658795930910464
76,76,medium,invariant_residual_MAP,0.06357552706082624
76,76,medium,invariant_residual_ensemble,0.04295812444962171
76,76,medium,evidence_weighted_residual_mixture,0.017746772211420656
76,76,medium,free_baseline,0.061494521730534615
77,77,high,closed_mechanism,0.21633320442308349
77,77,high,invariant_residual_MAP,0.035184794829257564
77,77,high,invariant_residual_ensemble,0.020917251791079547
77,77,high,evidence_weighted_residual_mixture,0.019416583501034895
77,77,high,free_baseline,0.012212426482427943
77,77,low,closed_mechanism,0.21633320442308349
77,77,low,invariant_residual_MAP,0.16324441208259113
77,77,low,invariant_residual_ensemble,0.01285918111379811
77,77,low,evidence_weighted_residual_mixture,0.01277146955177729
77,77,low,free_baseline,0.14501874118729582
77,77,medium,closed_mechanism,0.21633320442308349
77,77,medium,invariant_residual_MAP,0.12766348310428757
77,77,medium,invariant_residual_ensemble,0.045087452163901205
77,77,medium,evidence_weighted_residual_mixture,0.04480618982085942
77,77,medium,free_baseline,0.030136604054770477
78,78,high,closed_mechanism,0.14767739997328677
78,78,high,invariant_residual_MAP,0.07102871784957061
78,78,high,invariant_residual_ensemble,0.0297385207695661
78,78,high,evidence_weighted_residual_mixture,0.003633008332218739
78,78,high,free_baseline,0.04097085256898965
78,78,low,closed_mechanism,0.14767739997328677
78,78,low,invariant_residual_MAP,0.5567795790129789
78,78,low,invariant_residual_ensemble,0.36348606256399835
78,78,low,evidence_weighted_residual_mixture,0.41040342103779626
78,78,low,free_baseline,0.33881865426566365
78,78,medium,closed_mechanism,0.14767739997328677
78,78,medium,invariant_residual_MAP,0.4608747508630503
78,78,medium,invariant_residual_ensemble,0.2908374163147246
78,78,medium,evidence_weighted_residual_mixture,0.29281063319160444
78,78,medium,free_baseline,0.5015966757964653
79,79,high,closed_mechanism,0.2310564283965384
79,79,high,invariant_residual_MAP,0.05367373860145182
79,79,high,invariant_residual_ensemble,0.018544264125943014
79,79,high,evidence_weighted_residual_mixture,0.025562734295911615
79,79,high,free_baseline,0.01655716036616674
79,79,low,closed_mechanism,0.2310564283965384
79,79,low,invariant_residual_MAP,0.7003675071559636
79,79,low,invariant_residual_ensemble,0.6959550102801326
79,79,low,evidence_weighted_residual_mixture,0.7047216257865858
79,79,low,free_baseline,0.021161458935149202
79,79,medium,closed_mechanism,0.2310564283965384
79,79,medium,invariant_residual_MAP,0.14637835504083507
79,79,medium,invariant_residual_ensemble,0.01274427371097851
79,79,medium,evidence_weighted_residual_mixture,0.020497544693106762
79,79,medium,free_baseline,0.1809898516085553
80,80,high,closed_mechanism,0.4023772559102114
80,80,high,invariant_residual_MAP,0.05366385190543981
80,80,high,invariant_residual_ensemble,0.02046031243002229
80,80,high,evidence_weighted_residual_mixture,0.004891950423453142
80,80,high,free_baseline,0.006679041505642149
80,80,low,closed_mechanism,0.4023772559102114
80,80,low,invariant_residual_MAP,0.7220291325604228
80,80,low,invariant_residual_ensemble,0.34934651741901973
80,80,low,evidence_weighted_residual_mixture,0.34946372742886356
80,80,low,free_baseline,0.7943631476708162
80,80,medium,closed_mechanism,0.4023772559102114
80,80,medium,invariant_residual_MAP,0.14108120828999965
80,80,medium,invariant_residual_ensemble,0.06882280204372106
80,80,medium,evidence_weighted_residual_mixture,0.07356098802967825
80,80,medium,free_baseline,0.4406381082908937
81,81,high,closed_mechanism,0.3143867861197322
81,81,high,invariant_residual_MAP,0.07906820952562651
81,81,high,invariant_residual_ensemble,0.02532978096890165
81,81,high,evidence_weighted_residual_mixture,0.03953409493203414
81,81,high,free_baseline,0.045851640296456705
81,81,low,closed_mechanism,0.3143867861197322
81,81,low,invariant_residual_MAP,0.8209867631109787
81,81,low,invariant_residual_ensemble,0.7366684648432651
81,81,low,evidence_weighted_residual_mixture,0.7396774227016552
81,81,low,free_baseline,0.7984114881215196
81,81,medium,closed_mechanism,0.3143867861197322
81,81,medium,invariant_residual_MAP,0.0965926473112068
81,81,medium,invariant_residual_ensemble,0.019449359820442713
81,81,medium,evidence_weighted_residual_mixture,0.026490148707157303
81,81,medium,free_baseline,0.07288681148567977
82,82,high,closed_mechanism,0.19809640616563948
82,82,high,invariant_residual_MAP,0.08949090302101129
82,82,high,invariant_residual_ensemble,0.062077925954724195
82,82,high,evidence_weighted_residual_mixture,0.06779848224787444
82,82,high,free_baseline,0.12015323229436134
82,82,low,closed_mechanism,0.19809640616563948
82,82,low,invariant_residual_MAP,0.351750503533029
82,82,low,invariant_residual_ensemble,0.2514489992882184
82,82,low,evidence_weighted_residual_mixture,0.25733486009421697
82,82,low,free_baseline,0.2981021218802418
82,82,medium,closed_mechanism,0.19809640616563948
82,82,medium,invariant_residual_MAP,0.06855462038260167
82,82,medium,invariant_residual_ensemble,0.005449073934261285
82,82,medium,evidence_weighted_residual_mixture,0.007050045534819898
82,82,medium,free_baseline,0.21744853488553342
83,83,high,closed_mechanism,0.21881549415958607
83,83,high,invariant_residual_MAP,0.007959307124715237
83,83,high,invariant_residual_ensemble,0.026764586021081758
83,83,high,evidence_weighted_residual_mixture,0.01796334881736921
83,83,high,free_baseline,0.018643878938186014
83,83,low,closed_mechanism,0.21881549415958607
83,83,low,invariant_residual_MAP,0.48476916105361
83,83,low,invariant_residual_ensemble,0.29201706004563754
83,83,low,evidence_weighted_residual_mixture,0.3411662943533956
83,83,low,free_baseline,0.20785213099662656
83,83,medium,closed_mechanism,0.21881549415958607
83,83,medium,invariant_residual_MAP,0.07859897150016412
83,83,medium,invariant_residual_ensemble,0.01305728845271213
83,83,medium,evidence_weighted_residual_mixture,0.018409379581056165
83,83,medium,free_baseline,0.43755381806879534
84,84,high,closed_mechanism,0.37656167350916775
84,84,high,invariant_residual_MAP,0.13945568703177733
84,84,high,invariant_residual_ensemble,0.08382527312278246
84,84,high,evidence_weighted_residual_mixture,0.09687169173153026
84,84,high,free_baseline,0.07525820871762684
84,84,low,closed_mechanism,0.37656167350916775
84,84,low,invariant_residual_MAP,0.5955323642370729
84,84,low,invariant_residual_ensemble,0.6811953598999528
84,84,low,evidence_weighted_residual_mixture,0.680722925459149
84,84,low,free_baseline,0.049434074697038075
84,84,medium,closed_mechanism,0.37656167350916775
84,84,medium,invariant_residual_MAP,0.05792721593598276
84,84,medium,invariant_residual_ensemble,0.0390001786576144
84,84,medium,evidence_weighted_residual_mixture,0.03883698286298655
84,84,medium,free_baseline,0.08899687531253417
85,85,high,closed_mechanism,0.23326267131136683
85,85,high,invariant_residual_MAP,0.06199157629932336
85,85,high,invariant_residual_ensemble,0.08582527945017987
85,85,high,evidence_weighted_residual_mixture,0.0781851555354199
85,85,high,free_baseline,0.11855732726653083
85,85,low,closed_mechanism,0.23326267131136683
85,85,low,invariant_residual_MAP,0.8812886725904707
85,85,low,invariant_residual_ensemble,0.7366930159758108
85,85,low,evidence_weighted_residual_mixture,0.7601916057517142
85,85,low,free_baseline,0.7452118869875417
85,85,medium,closed_mechanism,0.23326267131136683
85,85,medium,invariant_residual_MAP,0.18366149243411745
85,85,medium,invariant_residual_ensemble,0.0840647767259319
85,85,medium,evidence_weighted_residual_mixture,0.08362542973951194
85,85,medium,free_baseline,0.20416341525540777
86,86,high,closed_mechanism,0.5398672973876618
86,86,high,invariant_residual_MAP,0.0031149073825224643
86,86,high,invariant_residual_ensemble,0.06183639126777386
86,86,high,evidence_weighted_residual_mixture,0.02467163180093453
86,86,high,free_baseline,0.02178985494134261
86,86,low,closed_mechanism,0.5398672973876618
86,86,low,invariant_residual_MAP,0.16348964389771004
86,86,low,invariant_residual_ensemble,0.03901885561872522
86,86,low,evidence_weighted_residual_mixture,0.02387955355113191
86,86,low,free_baseline,0.24393887377161255
86,86,medium,closed_mechanism,0.5398672973876618
86,86,medium,invariant_residual_MAP,0.003368621341013038
86,86,medium,invariant_residual_ensemble,0.06114628162324326
86,86,medium,evidence_weighted_residual_mixture,0.022838182204458914
86,86,medium,free_baseline,0.3409860763003613
87,87,high,closed_mechanism,0.3124488062263304
87,87,high,invariant_residual_MAP,0.025826388080626782
87,87,high,invariant_residual_ensemble,0.00852230410184187
87,87,high,evidence_weighted_residual_mixture,0.0048179319526315285
87,87,high,free_baseline,0.03995009210682972
87,87,low,closed_mechanism,0.3124488062263304
87,87,low,invariant_residual_MAP,0.771972720292672
87,87,low,invariant_residual_ensemble,0.7734790145321822
87,87,low,evidence_weighted_residual_mixture,0.7815142395845968
87,87,low,free_baseline,0.054886861247076986
87,87,medium,closed_mechanism,0.3124488062263304
87,87,medium,invariant_residual_MAP,0.1554572858779863
87,87,medium,invariant_residual_ensemble,0.08174286046809552
87,87,medium,evidence_weighted_residual_mixture,0.08761960678990255
87,87,medium,free_baseline,0.03231148925972429
88,88,high,closed_mechanism,0.4584243361290548
88,88,high,invariant_residual_MAP,0.09964313150614482
88,88,high,invariant_residual_ensemble,0.06538792542398118
88,88,high,evidence_weighted_residual_mixture,0.06407522324573542
88,88,high,free_baseline,0.09640692254727552
88,88,low,closed_mechanism,0.4584243361290548
88,88,low,invariant_residual_MAP,0.10373631159230369
88,88,low,invariant_residual_ensemble,0.04803705565544973
88,88,low,evidence_weighted_residual_mixture,0.04574666450950403
88,88,low,free_baseline,0.7556117809910848
88,88,medium,closed_mechanism,0.4584243361290548
88,88,medium,invariant_residual_MAP,0.10741697477815998
88,88,medium,invariant_residual_ensemble,0.008078349683428559
88,88,medium,evidence_weighted_residual_mixture,0.05921111265436058
88,88,medium,free_baseline,0.0352823580391632
89,89,high,closed_mechanism,0.40379351675201175
89,89,high,invariant_residual_MAP,0.0696007012271936
89,89,high,invariant_residual_ensemble,0.00777584707749939
89,89,high,evidence_weighted_residual_mixture,0.026909594713425095
89,89,high,free_baseline,0.05793269301588061
89,89,low,closed_mechanism,0.40379351675201175
89,89,low,invariant_residual_MAP,0.024407602207229505
89,89,low,invariant_residual_ensemble,0.11683899188446459
89,89,low,evidence_weighted_residual_mixture,0.1169684918618393
89,89,low,free_baseline,0.055608737346480835
89,89,medium,closed_mechanism,0.40379351675201175
89,89,medium,invariant_residual_MAP,0.032520934290614284
89,89,medium,invariant_residual_ensemble,0.07633781906060289
89,89,medium,evidence_weighted_residual_mixture,0.07434180485488398
89,89,medium,free_baseline,0.04122212869413045
90,90,high,closed_mechanism,0.2569412456999017
90,90,high,invariant_residual_MAP,0.04316094784837939
90,90,high,invariant_residual_ensemble,0.08959107100914082
90,90,high,evidence_weighted_residual_mixture,0.07227777940415774
90,90,high,free_baseline,0.008259598418528233
90,90,low,closed_mechanism,0.2569412456999017
90,90,low,invariant_residual_MAP,0.44657202989429123
90,90,low,invariant_residual_ensemble,0.25398946809588374
90,90,low,evidence_weighted_residual_mixture,0.3148934617237501
90,90,low,free_baseline,0.31404879991044765
90,90,medium,closed_mechanism,0.2569412456999017
90,90,medium,invariant_residual_MAP,0.16395176163827166
90,90,medium,invariant_residual_ensemble,0.18351410131396836
90,90,medium,evidence_weighted_residual_mixture,0.21363842710760902
90,90,medium,free_baseline,0.1196203259817649
91,91,high,closed_mechanism,0.14586001052245554
91,91,high,invariant_residual_MAP,0.09988959843480613
91,91,high,invariant_residual_ensemble,0.09089324747040042
91,91,high,evidence_weighted_residual_mixture,0.0915425529554286
91,91,high,free_baseline,0.12805425229867676
91,91,low,closed_mechanism,0.14586001052245554
91,91,low,invariant_residual_MAP,0.1785500564992602
91,91,low,invariant_residual_ensemble,0.2071498611573252
91,91,low,evidence_weighted_residual_mixture,0.20713552744603747
91,91,low,free_baseline,0.14503668402699288
91,91,medium,closed_mechanism,0.14586001052245554
91,91,medium,invariant_residual_MAP,0.07395635943441893
91,91,medium,invariant_residual_ensemble,0.03934288380435139
91,91,medium,evidence_weighted_residual_mixture,0.041012874830480994
91,91,medium,free_baseline,0.1571823538232235
92,92,high,closed_mechanism,0.1301356188556078
92,92,high,invariant_residual_MAP,0.05593803658812359
92,92,high,invariant_residual_ensemble,0.036333729304299595
92,92,high,evidence_weighted_residual_mixture,0.038324142013631796
92,92,high,free_baseline,0.061222639472735124
92,92,low,closed_mechanism,0.1301356188556078
92,92,low,invariant_residual_MAP,0.4511790700096834
92,92,low,invariant_residual_ensemble,0.1694676078917899
92,92,low,evidence_weighted_residual_mixture,0.1698511763905135
92,92,low,free_baseline,0.5506011014346622
92,92,medium,closed_mechanism,0.1301356188556078
92,92,medium,invariant_residual_MAP,0.15299120520744708
92,92,medium,invariant_residual_ensemble,0.05090054982129439
92,92,medium,evidence_weighted_residual_mixture,0.0490139124238601
92,92,medium,free_baseline,0.050900549821292766
93,93,high,closed_mechanism,0.4347995414868681
93,93,high,invariant_residual_MAP,0.016358211981620536
93,93,high,invariant_residual_ensemble,0.0433525877397703
93,93,high,evidence_weighted_residual_mixture,0.033488641925025174
93,93,high,free_baseline,0.026491020122017126
93,93,low,closed_mechanism,0.4347995414868681
93,93,low,invariant_residual_MAP,0.17108689708664185
93,93,low,invariant_residual_ensemble,0.06666981782338152
93,93,low,evidence_weighted_residual_mixture,0.08892145387919356
93,93,low,free_baseline,0.060743650679480364
93,93,medium,closed_mechanism,0.4347995414868681
93,93,medium,invariant_residual_MAP,0.09177271639677105
93,93,medium,invariant_residual_ensemble,0.03683709462595584
93,93,medium,evidence_weighted_residual_mixture,0.028852965355796817
93,93,medium,free_baseline,0.07179792690287899
94,94,high,closed_mechanism,0.562786672878836
94,94,high,invariant_residual_MAP,0.058623054340139785
94,94,high,invariant_residual_ensemble,0.09309600236925258
94,94,high,evidence_weighted_residual_mixture,0.03322716287701002
94,94,high,free_baseline,0.04151943569825422
94,94,low,closed_mechanism,0.562786672878836
94,94,low,invariant_residual_MAP,1.1227456113916863
94,94,low,invariant_residual_ensemble,1.0292172755642242
94,94,low,evidence_weighted_residual_mixture,1.0381870206755466
94,94,low,free_baseline,0.929219319023317
94,94,medium,closed_mechanism,0.562786672878836
94,94,medium,invariant_residual_MAP,0.06355721252895333
94,94,medium,invariant_residual_ensemble,0.06695721714106023
94,94,medium,evidence_weighted_residual_mixture,0.032956144096807055
94,94,medium,free_baseline,0.022473112766662588
95,95,high,closed_mechanism,0.30104286463984364
95,95,high,invariant_residual_MAP,0.09259287723761496
95,95,high,invariant_residual_ensemble,0.04266636060453975
95,95,high,evidence_weighted_residual_mixture,0.059850759815719926
95,95,high,free_baseline,0.07648650329969087
95,95,low,closed_mechanism,0.30104286463984364
95,95,low,invariant_residual_MAP,0.05091563588613589
95,95,low,invariant_residual_ensemble,0.185165851048124
95,95,low,evidence_weighted_residual_mixture,0.1846993676346471
95,95,low,free_baseline,0.13198295624529968
95,95,medium,closed_mechanism,0.30104286463984364
95,95,medium,invariant_residual_MAP,0.17174398743777194
95,95,medium,invariant_residual_ensemble,0.08565432127260422
95,95,medium,evidence_weighted_residual_mixture,0.09333394925766302
95,95,medium,free_baseline,0.17350265695795705
96,96,high,closed_mechanism,0.2007126326638655
96,96,high,invariant_residual_MAP,0.00461451614952311
96,96,high,invariant_residual_ensemble,0.03240388219689104
96,96,high,evidence_weighted_residual_mixture,0.024170490024458743
96,96,high,free_baseline,0.04531573089861446
96,96,low,closed_mechanism,0.2007126326638655
96,96,low,invariant_residual_MAP,0.7822508123348653
96,96,low,invariant_residual_ensemble,0.6737051561036107
96,96,low,evidence_weighted_residual_mixture,0.68400798290442
96,96,low,free_baseline,0.7103529617464183
96,96,medium,closed_mechanism,0.2007126326638655
96,96,medium,invariant_residual_MAP,0.19623583921527293
96,96,medium,invariant_residual_ensemble,0.08364311203681213
96,96,medium,evidence_weighted_residual_mixture,0.08815687619566218
96,96,medium,free_baseline,0.2502049509044489
97,97,high,closed_mechanism,0.5618929942704672
97,97,high,invariant_residual_MAP,0.043266566591060936
97,97,high,invariant_residual_ensemble,0.07378259349235333
97,97,high,evidence_weighted_residual_mixture,0.0213079717263233
97,97,high,free_baseline,0.01788491087144855
97,97,low,closed_mechanism,0.5618929942704672
97,97,low,invariant_residual_MAP,0.08362819164716435
97,97,low,invariant_residual_ensemble,0.06249222010913013
97,97,low,evidence_weighted_residual_mixture,0.04011585667743574
97,97,low,free_baseline,0.3389204922759021
97,97,medium,closed_mechanism,0.5618929942704672
97,97,medium,invariant_residual_MAP,0.05540334371229441
97,97,medium,invariant_residual_ensemble,0.13398645829580924
97,97,medium,evidence_weighted_residual_mixture,0.10848749034549059
97,97,medium,free_baseline,0.14498124877949178
98,98,high,closed_mechanism,0.17794244936724102
98,98,high,invariant_residual_MAP,0.10251746896625831
98,98,high,invariant_residual_ensemble,0.13791586989073448
98,98,high,evidence_weighted_residual_mixture,0.13696513809381664
98,98,high,free_baseline,0.07950028663522764
98,98,low,closed_mechanism,0.17794244936724102
98,98,low,invariant_residual_MAP,0.5931409742779757
98,98,low,invariant_residual_ensemble,0.46464677357350703
98,98,low,evidence_weighted_residual_mixture,0.46464606451282636
98,98,low,free_baseline,0.6429726700550247
98,98,medium,closed_mechanism,0.17794244936724102
98,98,medium,invariant_residual_MAP,0.28051297045668716
98,98,medium,invariant_residual_ensemble,0.3388525969765088
98,98,medium,evidence_weighted_residual_mixture,0.33574560754203847
98,98,medium,free_baseline,0.22421682921745345
99,99,high,closed_mechanism,0.3624882203375631
99,99,high,invariant_residual_MAP,0.015723944744917256
99,99,high,invariant_residual_ensemble,0.04552365134245721
99,99,high,evidence_weighted_residual_mixture,0.05320106954293777
99,99,high,free_baseline,0.040593419695205864
99,99,low,closed_mechanism,0.3624882203375631
99,99,low,invariant_residual_MAP,0.0851887925793718
99,99,low,invariant_residual_ensemble,0.017957943084212644
99,99,low,evidence_weighted_residual_mixture,0.01740458831372814
99,99,low,free_baseline,0.7860895888271323
99,99,medium,closed_mechanism,0.3624882203375631
99,99,medium,invariant_residual_MAP,0.01494853745803945
99,99,medium,invariant_residual_ensemble,0.03921100114918225
99,99,medium,evidence_weighted_residual_mixture,0.04326319596852741
99,99,medium,free_baseline,0.2889848177240251
100,100,high,closed_mechanism,0.22984894320864127
100,100,high,invariant_residual_MAP,0.1500433672270912
100,100,high,invariant_residual_ensemble,0.06120248282474553
100,100,high,evidence_weighted_residual_mixture,0.0820656062058343
100,100,high,free_baseline,0.10619654125585357
100,100,low,closed_mechanism,0.22984894320864127
100,100,low,invariant_residual_MAP,0.702235578550214
100,100,low,invariant_residual_ensemble,0.5996627969511712
100,100,low,evidence_weighted_residual_mixture,0.6002023902587477
100,100,low,free_baseline,0.6844333230981667
100,100,medium,closed_mechanism,0.22984894320864127
100,100,medium,invariant_residual_MAP,0.1914182286816385
100,100,medium,invariant_residual_ensemble,0.17153736225659144
100,100,medium,evidence_weighted_residual_mixture,0.1717781364421721
100,100,medium,free_baseline,0.40823326678924216
101,101,high,closed_mechanism,0.3225225523439119
101,101,high,invariant_residual_MAP,0.02469643053410657
101,101,high,invariant_residual_ensemble,0.029763393213435588
101,101,high,evidence_weighted_residual_mixture,0.013981358944772232
101,101,high,free_baseline,0.011712033813810056
101,101,low,closed_mechanism,0.3225225523439119
101,101,low,invariant_residual_MAP,0.6315392513675848
101,101,low,invariant_residual_ensemble,0.7013371094016361
101,101,low,evidence_weighted_residual_mixture,0.7019751896710249
101,101,low,free_baseline,0.06850002208527854
101,101,medium,closed_mechanism,0.3225225523439119
101,101,medium,invariant_residual_MAP,0.2461194130603285
101,101,medium,invariant_residual_ensemble,0.14630407289905603
101,101,medium,evidence_weighted_residual_mixture,0.19874860464093055
101,101,medium,free_baseline,0.20555144350940813
102,102,high,closed_mechanism,0.183130663276495
102,102,high,invariant_residual_MAP,0.09143749983136717
102,102,high,invariant_residual_ensemble,0.06480547340865796
102,102,high,evidence_weighted_residual_mixture,0.06649987924668485
102,102,high,free_baseline,0.07534584606925916
102,102,low,closed_mechanism,0.183130663276495
102,102,low,invariant_residual_MAP,0.45501933272741435
102,102,low,invariant_residual_ensemble,0.3170923585642904
102,102,low,evidence_weighted_residual_mixture,0.33759463138077583
102,102,low,free_baseline,0.3456225442545225
102,102,medium,closed_mechanism,0.183130663276495
102,102,medium,invariant_residual_MAP,0.15877158387448956
102,102,medium,invariant_residual_ensemble,0.014580940450590983
102,102,medium,evidence_weighted_residual_mixture,0.014936312844325821
102,102,medium,free_baseline,0.07326781354378956
103,103,high,closed_mechanism,0.5756028544280589
103,103,high,invariant_residual_MAP,0.05312325124730866
103,103,high,invariant_residual_ensemble,0.09889756107841945
103,103,high,evidence_weighted_residual_mixture,0.028584117445978403
103,103,high,free_baseline,0.03557616535348549
103,103,low,closed_mechanism,0.5756028544280589
103,103,low,invariant_residual_MAP,0.37119152229169183
103,103,low,invariant_residual_ensemble,0.28282047585324105
103,103,low,evidence_weighted_residual_mixture,0.2834306868043843
103,103,low,free_baseline,0.9931127556538446
103,103,medium,closed_mechanism,0.5756028544280589
103,103,medium,invariant_residual_MAP,0.07774698117200854
103,103,medium,invariant_residual_ensemble,0.07240834826036496
103,103,medium,evidence_weighted_residual_mixture,0.048094935923720585
103,103,medium,free_baseline,0.009897312738400199
104,104,high,closed_mechanism,0.4107192052891593
104,104,high,invariant_residual_MAP,0.04142782559705607
104,104,high,invariant_residual_ensemble,0.03178660224908262
104,104,high,evidence_weighted_residual_mixture,0.01880746605979948
104,104,high,free_baseline,0.010195723162367424
104,104,low,closed_mechanism,0.4107192052891593
104,104,low,invariant_residual_MAP,0.2886567742162496
104,104,low,invariant_residual_ensemble,0.10021657938114396
104,104,low,evidence_weighted_residual_mixture,0.13232404539121667
104,104,low,free_baseline,0.12374315683609775
104,104,medium,closed_mechanism,0.4107192052891593
104,104,medium,invariant_residual_MAP,0.2530965546400366
104,104,medium,invariant_residual_ensemble,0.18226373472667612
104,104,medium,evidence_weighted_residual_mixture,0.1902861383610403
104,104,medium,free_baseline,0.5553296186910285
105,105,high,closed_mechanism,0.4864391417063587
105,105,high,invariant_residual_MAP,0.028707745844947383
105,105,high,invariant_residual_ensemble,0.042483890958874664
105,105,high,evidence_weighted_residual_mixture,0.006835743155591377
105,105,high,free_baseline,0.016050009605102545
105,105,low,closed_mechanism,0.4864391417063587
105,105,low,invariant_residual_MAP,0.05124946152648956
105,105,low,invariant_residual_ensemble,0.04919062059512801
105,105,low,evidence_weighted_residual_mixture,0.04401847046686149
105,105,low,free_baseline,0.019883477930563564
105,105,medium,closed_mechanism,0.4864391417063587
105,105,medium,invariant_residual_MAP,0.08296902645124013
105,105,medium,invariant_residual_ensemble,0.027614668020358522
105,105,medium,evidence_weighted_residual_mixture,0.04085190720886498
105,105,medium,free_baseline,0.05018510670082126
106,106,high,closed_mechanism,0.4724591961484698
106,106,high,invariant_residual_MAP,0.02301685689805658
106,106,high,invariant_residual_ensemble,0.080557188533224
106,106,high,evidence_weighted_residual_mixture,0.05989153808061636
106,106,high,free_baseline,0.03751742028347263
106,106,low,closed_mechanism,0.4724591961484698
106,106,low,invariant_residual_MAP,0.039493998652677345
106,106,low,invariant_residual_ensemble,0.04847567877201573
106,106,low,evidence_weighted_residual_mixture,0.04519380092597837
106,106,low,free_baseline,0.02924727770878149
106,106,medium,closed_mechanism,0.4724591961484698
106,106,medium,invariant_residual_MAP,0.02301685689805658
106,106,medium,invariant_residual_ensemble,0.1097241417587486
106,106,medium,evidence_weighted_residual_mixture,0.10733160184920557
106,106,medium,free_baseline,0.06973354317344894
107,107,high,closed_mechanism,0.44971012200301513
107,107,high,invariant_residual_MAP,0.08298756337287413
107,107,high,invariant_residual_ensemble,0.024907296043216714
107,107,high,evidence_weighted_residual_mixture,0.05188416312615871
107,107,high,free_baseline,0.06771483228984206
107,107,low,closed_mechanism,0.44971012200301513
107,107,low,invariant_residual_MAP,0.05932772489519933
107,107,low,invariant_residual_ensemble,0.1799496723210776
107,107,low,evidence_weighted_residual_mixture,0.18006215153073576
107,107,low,free_baseline,0.031097391045261772
107,107,medium,closed_mechanism,0.44971012200301513
107,107,medium,invariant_residual_MAP,0.06557809887988086
107,107,medium,invariant_residual_ensemble,0.03682804392368271
107,107,medium,evidence_weighted_residual_mixture,0.016698930589325863
107,107,medium,free_baseline,0.04424918478813875
108,108,high,closed_mechanism,0.2869721068784928
108,108,high,invariant_residual_MAP,0.043882410008615626
108,108,high,invariant_residual_ensemble,0.013916524885885493
108,108,high,evidence_weighted_residual_mixture,0.009400909615402919
