task_id,field,generator,draw,baseline_specification_state,epsilon,sign,coverage,violation,S,S_baseline,delta_S_spec,delta_S_status,ESS,baseline_floor_hit,perturbed_floor_hit,sat_count,confidently_wrong,semantic_type,has_regime_invariant,has_asymptotic_mechanism_invariant,from_above_invariant
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.025,-1,0,0.020000000000000035,0.9927702371347168,0.7615205685535336,0.23124966858118323,exact,461.2995915594492,0,0,170,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.025,1,1,0.0,0.6997156219151414,0.7615205685535336,-0.0618049466383922,exact,461.2995915594492,0,0,173,0,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.05,-1,0,0.045000000000000054,1.1870409235020802,0.7615205685535336,0.4255203549485467,exact,461.2995915594492,0,0,174,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.05,1,0,0.005000000000000022,0.8333253015267655,0.7615205685535336,0.07180473297323198,exact,461.2995915594492,0,0,169,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.1,-1,0,0.0950000000000001,1.3765079175452748,0.7615205685535336,0.6149873489917412,exact,461.2995915594492,0,0,203,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.1,1,0,0.05500000000000006,1.2436718682780485,0.7615205685535336,0.482151299724515,exact,461.2995915594492,0,0,160,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.2,-1,0,0.19500000000000003,1.3862943458092174,0.7615205685535336,0.6247737772556838,exact,461.2995915594492,0,0,173,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.2,1,0,0.15500000000000014,1.3860702028982599,0.7615205685535336,0.6245496343447263,exact,461.2995915594492,0,0,178,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.3,-1,0,0.295,1.3862943611198906,0.7615205685535336,0.624773792566357,exact,461.2995915594492,0,0,183,1,phenomenological_trajectory,1,1,1
turning_location:basis:0,turning_location,basis,0,r0=+0.8,0.3,1,0,0.25499999999999995,1.3862943563106398,0.7615205685535336,0.6247737877571062,exact,461.2995915594492,0,0,189,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.0,0,1,0.0,0.7598665499128775,0.7598665499128775,0.0,exact,499.21559134531446,0,0,181,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.025,-1,1,0.0,0.7335195445643516,0.7598665499128775,-0.026347005348525854,exact,499.21559134531446,0,0,171,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.025,1,0,0.020000000000000035,0.929412433475014,0.7598665499128775,0.1695458835621365,exact,499.21559134531446,0,0,191,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.05,-1,0,0.005000000000000022,0.8832540652782165,0.7598665499128775,0.12338751536533898,exact,499.21559134531446,0,0,156,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.05,1,0,0.045000000000000054,1.1198375204302582,0.7598665499128775,0.3599709705173807,exact,499.21559134531446,0,0,199,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.1,-1,0,0.05500000000000006,1.2558822724359302,0.7598665499128775,0.4960157225230527,exact,499.21559134531446,0,0,171,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.1,1,0,0.0950000000000001,1.3614142589445482,0.7598665499128775,0.6015477090316707,exact,499.21559134531446,0,0,165,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.2,-1,0,0.15499999999999986,1.3862682635137105,0.7598665499128775,0.626401713600833,exact,499.21559134531446,0,0,162,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.2,1,0,0.1949999999999999,1.3862816712792363,0.7598665499128775,0.6264151213663588,exact,499.21559134531446,0,0,165,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.3,-1,0,0.25499999999999995,1.3862943611193845,0.7598665499128775,0.626427811206507,exact,499.21559134531446,0,0,152,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=-0.8,0.3,1,0,0.295,1.3862943609167984,0.7598665499128775,0.6264278110039209,exact,499.21559134531446,0,0,156,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.0,0,1,0.0,0.7335195445643516,0.7335195445643516,0.0,exact,499.21559134531446,0,0,171,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.025,-1,1,1.734723475976807e-17,0.8832540652782165,0.7335195445643516,0.14973452071386484,exact,499.21559134531446,0,0,156,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.025,1,1,1.734723475976807e-17,0.7598665499128775,0.7335195445643516,0.026347005348525854,exact,499.21559134531446,0,0,181,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.05,-1,0,0.02500000000000004,1.0851451645706904,0.7335195445643516,0.3516256200063388,exact,499.21559134531446,0,0,157,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.05,1,0,0.02500000000000004,0.929412433475014,0.7335195445643516,0.19589288891066237,exact,499.21559134531446,0,0,191,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.1,-1,0,0.07500000000000008,1.3513151112550876,0.7335195445643516,0.617795566690736,exact,499.21559134531446,0,0,166,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.1,1,0,0.07500000000000008,1.2847801133181418,0.7335195445643516,0.5512605687537901,exact,499.21559134531446,0,0,177,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.2,-1,0,0.17499999999999988,1.3862931745311897,0.7335195445643516,0.6527736299668381,exact,499.21559134531446,0,0,183,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.2,1,0,0.17499999999999988,1.3861723789748621,0.7335195445643516,0.6526528344105105,exact,499.21559134531446,0,0,179,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.3,-1,0,0.27499999999999997,1.3862943611198897,0.7335195445643516,0.652774816555538,exact,499.21559134531446,0,0,172,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.0,0.3,1,0,0.27499999999999997,1.3862943577860463,0.7335195445643516,0.6527748132216946,exact,499.21559134531446,0,0,156,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.0,0,1,0.0,0.8482118000201984,0.8482118000201984,0.0,exact,499.21559134531446,0,0,156,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.025,-1,0,0.020000000000000035,1.05240833241485,0.8482118000201984,0.20419653239465174,exact,499.21559134531446,0,0,148,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.025,1,1,0.0,0.7315427444688037,0.8482118000201984,-0.11666905555139462,exact,499.21559134531446,0,0,171,0,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.05,-1,0,0.045000000000000054,1.2209039809692441,0.8482118000201984,0.37269218094904577,exact,499.21559134531446,0,0,166,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.05,1,0,0.005000000000000022,0.7897381044913806,0.8482118000201984,-0.05847369552881776,exact,499.21559134531446,0,0,180,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.1,-1,0,0.0950000000000001,1.3777784554288683,0.8482118000201984,0.52956665540867,exact,499.21559134531446,0,0,166,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.1,1,0,0.05500000000000006,1.1515638329845916,0.8482118000201984,0.3033520329643933,exact,499.21559134531446,0,0,201,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.2,-1,0,0.1949999999999999,1.386294318795781,0.8482118000201984,0.5380825187755827,exact,499.21559134531446,0,0,169,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.2,1,0,0.15499999999999986,1.38569170995457,0.8482118000201984,0.5374799099343717,exact,499.21559134531446,0,0,197,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.3,-1,0,0.295,1.3862943611198906,0.8482118000201984,0.5380825610996922,exact,499.21559134531446,0,0,183,1,phenomenological_trajectory,1,1,1
turning_location:ode:0,turning_location,ode,0,r0=+0.8,0.3,1,0,0.25499999999999995,1.3862943248263973,0.8482118000201984,0.5380825248061989,exact,499.21559134531446,0,0,165,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.0,0,1,0.0,0.6135913062649196,0.6135913062649196,0.0,exact,1355.1431481278817,0,0,2362,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.025,-1,1,0.0,0.5894391601228746,0.6135913062649196,-0.024152146142045083,exact,1355.1431481278817,0,0,2406,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.025,1,0,0.02000000000000009,0.6331847673992302,0.6135913062649196,0.019593461134310597,exact,1355.1431481278817,0,0,2328,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.05,-1,1,0.0,0.564592307410479,0.6135913062649196,-0.04899899885444059,exact,1355.1431481278817,0,0,2446,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.05,1,0,0.044999999999999936,0.6600837413618126,0.6135913062649196,0.04649243509689294,exact,1355.1431481278817,0,0,2287,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.1,-1,1,0.0,0.5236461864127452,0.6135913062649196,-0.08994511985217446,exact,1355.1431481278817,0,0,2524,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.1,1,0,0.0949999999999999,0.7115465475819237,0.6135913062649196,0.09795524131700406,exact,1355.1431481278817,0,0,2194,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.2,-1,1,0.0,0.4510003051751733,0.6135913062649196,-0.16259100108974633,exact,1355.1431481278817,0,0,2677,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.2,1,0,0.1950000000000001,0.8100789360577649,0.6135913062649196,0.1964876297928453,exact,1355.1431481278817,0,0,2041,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.3,-1,1,0.0,0.3899181238315266,0.6135913062649196,-0.22367318243339307,exact,1355.1431481278817,0,0,2840,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.005,0.3,1,0,0.295,0.945841760789989,0.6135913062649196,0.3322504545250694,exact,1355.1431481278817,0,0,1849,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.0,0,1,0.0,0.5848344066030613,0.5848344066030613,0.0,exact,1355.1431481278817,0,0,2414,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.025,-1,1,0.0,0.5608642308564153,0.5848344066030613,-0.02397017574664595,exact,1355.1431481278817,0,0,2453,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.025,1,1,0.0,0.61212419525891,0.5848344066030613,0.027289788655848746,exact,1355.1431481278817,0,0,2366,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.05,-1,1,0.0,0.539609556287795,0.5848344066030613,-0.04522485031526635,exact,1355.1431481278817,0,0,2491,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.05,1,0,0.015000000000000067,0.627051500425358,0.5848344066030613,0.04221709382229666,exact,1355.1431481278817,0,0,2338,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.1,-1,1,0.0,0.497652983079727,0.5848344066030613,-0.0871814235233343,exact,1355.1431481278817,0,0,2572,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.1,1,0,0.06500000000000003,0.6760433410829736,0.5848344066030613,0.0912089344799123,exact,1355.1431481278817,0,0,2252,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.2,-1,1,0.0,0.43077859641238814,0.5848344066030613,-0.15405581019067316,exact,1355.1431481278817,0,0,2725,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.2,1,0,0.1650000000000002,0.7759063687312802,0.5848344066030613,0.19107196212821886,exact,1355.1431481278817,0,0,2092,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.3,-1,1,0.0,0.3740710470000616,0.5848344066030613,-0.2107633596029997,exact,1355.1431481278817,0,0,2894,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.035,0.3,1,0,0.2650000000000001,0.9004429554024843,0.5848344066030613,0.315608548799423,exact,1355.1431481278817,0,0,1912,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.0,0,1,0.0,0.5506103219351992,0.5506103219351992,0.0,exact,1355.1431481278817,0,0,2472,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.025,-1,1,0.0,0.5274075773910367,0.5506103219351992,-0.02320274454416249,exact,1355.1431481278817,0,0,2517,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.025,1,1,0.0,0.5690616938430121,0.5506103219351992,0.018451371907812875,exact,1355.1431481278817,0,0,2439,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.05,-1,1,0.0,0.5078526931604627,0.5506103219351992,-0.042757628774736545,exact,1355.1431481278817,0,0,2555,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.05,1,1,0.0,0.5957249043601948,0.5506103219351992,0.04511458242499555,exact,1355.1431481278817,0,0,2396,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.1,-1,1,0.0,0.4736241392642937,0.5506103219351992,-0.07698618267090551,exact,1355.1431481278817,0,0,2630,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.1,1,0,0.025000000000000112,0.6394237498947801,0.5506103219351992,0.08881342795958092,exact,1355.1431481278817,0,0,2319,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.2,-1,1,0.0,0.40363034831469774,0.5506103219351992,-0.14697997362050147,exact,1355.1431481278817,0,0,2793,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.2,1,0,0.12500000000000003,0.733592203201828,0.5506103219351992,0.18298188126662884,exact,1355.1431481278817,0,0,2160,1,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.3,-1,1,0.0,0.36188630110435605,0.5506103219351992,-0.18872402083084316,exact,1355.1431481278817,0,0,2941,0,phenomenological_trajectory,1,1,1
lower_bound_level:spline:0,lower_bound_level,spline,0,m0=0.075,0.3,1,0,0.22499999999999995,0.8514632963592434,0.5506103219351992,0.30085297442404424,exact,1355.1431481278817,0,0,1983,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.0,0,1,0.0,0.6505604945819434,0.6505604945819434,0.0,exact,1332.8944295753035,0,0,2468,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.025,-1,1,0.0,0.6215432305955193,0.6505604945819434,-0.029017263986424124,exact,1332.8944295753035,0,0,2519,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.025,1,0,0.019999999999999872,0.6768097401675445,0.6505604945819434,0.026249245585601044,exact,1332.8944295753035,0,0,2427,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.05,-1,1,0.0,0.6006424263582544,0.6505604945819434,-0.04991806822368905,exact,1332.8944295753035,0,0,2556,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.05,1,0,0.04500000000000005,0.7037425556329682,0.6505604945819434,0.05318206105102474,exact,1332.8944295753035,0,0,2381,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.1,-1,1,0.0,0.5516418998874483,0.6505604945819434,-0.09891859469449515,exact,1332.8944295753035,0,0,2647,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.1,1,0,0.09499999999999986,0.7582244891320359,0.6505604945819434,0.10766399455009246,exact,1332.8944295753035,0,0,2293,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.2,-1,1,0.0,0.47334645076824855,0.6505604945819434,-0.17721404381369488,exact,1332.8944295753035,0,0,2798,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.2,1,0,0.195,0.873871694839863,0.6505604945819434,0.22331120025791962,exact,1332.8944295753035,0,0,2111,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.3,-1,1,0.0,0.413384807210963,0.6505604945819434,-0.23717568737098044,exact,1332.8944295753035,0,0,2934,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,0.3,1,0,0.29499999999999993,0.9915213226474835,0.6505604945819434,0.34096082806554007,exact,1332.8944295753035,0,0,1946,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.0,0,1,0.0,0.6158190687959074,0.6158190687959074,0.0,exact,1332.8944295753035,0,0,2529,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.025,-1,1,0.0,0.5934882017723436,0.6158190687959074,-0.022330867023563794,exact,1332.8944295753035,0,0,2570,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.025,1,1,0.0,0.6455418178978486,0.6158190687959074,0.02972274910194117,exact,1332.8944295753035,0,0,2477,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.05,-1,1,0.0,0.5736641307767149,0.6158190687959074,-0.04215493801919257,exact,1332.8944295753035,0,0,2606,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.05,1,0,0.015000000000000104,0.6678402663335843,0.6158190687959074,0.052021197537676866,exact,1332.8944295753035,0,0,2438,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.1,-1,1,0.0,0.5278234577763931,0.6158190687959074,-0.08799561101951436,exact,1332.8944295753035,0,0,2696,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.1,1,0,0.06499999999999992,0.7236642309535328,0.6158190687959074,0.10784516215762541,exact,1332.8944295753035,0,0,2348,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.2,-1,1,0.0,0.45705995416077666,0.6158190687959074,-0.15875911463513076,exact,1332.8944295753035,0,0,2838,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.2,1,0,0.1650000000000001,0.8412803362193594,0.6158190687959074,0.22546126742345196,exact,1332.8944295753035,0,0,2167,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.3,-1,1,0.0,0.3983252336966937,0.6158190687959074,-0.21749383509921372,exact,1332.8944295753035,0,0,2980,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,0.3,1,0,0.26499999999999996,0.9547732151555635,0.6158190687959074,0.33895414635965604,exact,1332.8944295753035,0,0,2007,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.0,0,1,0.0,0.5801127921329684,0.5801127921329684,0.0,exact,1332.8944295753035,0,0,2595,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.025,-1,1,0.0,0.5575524825885433,0.5801127921329684,-0.022560309544425117,exact,1332.8944295753035,0,0,2639,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.025,1,1,0.0,0.602891341118526,0.5801127921329684,0.022778548985557645,exact,1332.8944295753035,0,0,2552,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.05,-1,1,0.0,0.538730647604364,0.5801127921329684,-0.04138214452860445,exact,1332.8944295753035,0,0,2675,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.05,1,1,0.0,0.6283780202756197,0.5801127921329684,0.04826522814265133,exact,1332.8944295753035,0,0,2509,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.1,-1,1,0.0,0.5016604597208886,0.5801127921329684,-0.07845233241207983,exact,1332.8944295753035,0,0,2745,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.1,1,0,0.024999999999999908,0.6795209916754524,0.5801127921329684,0.09940819954248403,exact,1332.8944295753035,0,0,2422,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.2,-1,1,0.0,0.4303669163526924,0.5801127921329684,-0.14974587578027598,exact,1332.8944295753035,0,0,2892,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.2,1,0,0.12500000000000006,0.7869342724647688,0.5801127921329684,0.20682148033180037,exact,1332.8944295753035,0,0,2250,1,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.3,-1,1,0.0,0.37877394335629216,0.5801127921329684,-0.20133884877667624,exact,1332.8944295753035,0,0,3030,0,phenomenological_trajectory,1,1,1
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,0.3,1,0,0.22499999999999995,0.9079752181397664,0.5801127921329684,0.32786242600679805,exact,1332.8944295753035,0,0,2067,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.0,0,1,0.0,0.6641551475427606,0.6641551475427606,0.0,exact,1300.596935421762,0,0,2630,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.025,-1,1,0.0,0.6417141133332184,0.6641551475427606,-0.022441034209542243,exact,1300.596935421762,0,0,2670,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.025,1,0,0.02000000000000006,0.6939210143113553,0.6641551475427606,0.029765866768594718,exact,1300.596935421762,0,0,2580,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.05,-1,1,0.0,0.6160135444704776,0.6641551475427606,-0.04814160307228299,exact,1300.596935421762,0,0,2715,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.05,1,0,0.04500000000000007,0.7238139742973708,0.6641551475427606,0.059658826754610206,exact,1300.596935421762,0,0,2533,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.1,-1,1,0.0,0.572918895100116,0.6641551475427606,-0.09123625244264466,exact,1300.596935421762,0,0,2793,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.1,1,0,0.09500000000000008,0.7695347926868027,0.6641551475427606,0.10537964514404208,exact,1300.596935421762,0,0,2454,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.2,-1,1,0.0,0.4926831020251478,0.6641551475427606,-0.1714720455176128,exact,1300.596935421762,0,0,2935,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.2,1,0,0.19500000000000012,0.8705547917654901,0.6641551475427606,0.2063996442227295,exact,1300.596935421762,0,0,2301,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.3,-1,1,0.0,0.43123556283496334,0.6641551475427606,-0.23291958470779728,exact,1300.596935421762,0,0,3072,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.005,0.3,1,0,0.29500000000000015,0.9885637498716978,0.6641551475427606,0.3244086023289372,exact,1300.596935421762,0,0,2128,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.0,0,1,0.0,0.6323221651219164,0.6323221651219164,0.0,exact,1300.596935421762,0,0,2683,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.025,-1,1,0.0,0.6120926201815095,0.6323221651219164,-0.020229544940406963,exact,1300.596935421762,0,0,2722,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.025,1,1,0.0,0.662117947148314,0.6323221651219164,0.029795782026397544,exact,1300.596935421762,0,0,2635,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.05,-1,1,0.0,0.588347032972453,0.6323221651219164,-0.04397513214946336,exact,1300.596935421762,0,0,2764,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.05,1,0,0.014999999999999977,0.6876557920430586,0.6323221651219164,0.05533362692114219,exact,1300.596935421762,0,0,2591,1,phenomenological_trajectory,1,1,1
