experiment,family,condition,n,mean_normalized_utility,ci95_low,ci95_high,mean_delta_rmse,delta_rmse_ci95_low,delta_rmse_ci95_high,beneficial_rate,neutral_rate,harmful_rate,catastrophic_harm_rate,fields,b_norm,knowledge_subset,observability,method,architecture,distance
E6_distance_residual,regime_change,,450,-0.11443902420295043,-0.32684291756446177,-0.003120314313911581,-0.00025063476924601797,-0.0006101195960833012,1.1543927111733843e-05,0.02666666666666667,0.94,0.03333333333333333,0.006666666666666667,,,,,evidence,nn,0.1
E6_distance_residual,regime_change,,450,-1.0902168290865246,-1.6683031053245194,-0.628820314467711,-0.00202463601519323,-0.0029272834922778445,-0.0012209979679573334,0.4177777777777778,0.06222222222222222,0.52,0.13777777777777778,,,,,fixed,nn,0.1
E6_distance_residual,regime_change,,450,-0.6358571217875991,-1.0010743906413127,-0.33003027107014976,-0.001793644858128129,-0.002777952287440672,-0.0008758069754741744,0.39111111111111113,0.14222222222222222,0.4666666666666667,0.08444444444444445,,,,,decay,nn,0.2
E6_distance_residual,regime_change,,450,-0.044226229261784156,-0.12725466118778242,0.0017203146421483457,-0.0003017372447365058,-0.000756260212233523,2.0544086799565096e-05,0.024444444444444446,0.9444444444444444,0.03111111111111111,0.006666666666666667,,,,,evidence,nn,0.2
E6_distance_residual,regime_change,,450,-1.0067964906242788,-1.554129204971261,-0.5403996665908616,-0.0031044150880915103,-0.004494201862062095,-0.0017994445649076446,0.40444444444444444,0.09333333333333334,0.5022222222222222,0.11777777777777777,,,,,fixed,nn,0.2
E6_distance_residual,regime_change,,450,-0.7632265205525042,-1.771751876424304,-0.15652447679333203,-0.0017984151074773474,-0.0029261659519396487,-0.0007033335678498305,0.37333333333333335,0.18222222222222223,0.4444444444444444,0.06222222222222222,,,,,decay,nn,0.3
E6_distance_residual,regime_change,,450,-0.023239189603453766,-0.06301777893636394,0.0005814893402612865,-0.00033628729483964017,-0.0007923428388507045,9.276012790733786e-06,0.017777777777777778,0.9488888888888889,0.03333333333333333,0.0044444444444444444,,,,,evidence,nn,0.3
E6_distance_residual,regime_change,,450,-1.4526707205383027,-3.4813489821753825,-0.34408371108333985,-0.004060939734185493,-0.006126290101048695,-0.002210258147759431,0.4066666666666667,0.11555555555555555,0.4777777777777778,0.11555555555555555,,,,,fixed,nn,0.3
E6_distance_residual,regime_change,,450,-0.3395808616393844,-0.6750601099150161,-0.12631052720877256,-0.0017197875207065417,-0.0030251391841477743,-0.0005219938590770816,0.3377777777777778,0.24444444444444444,0.4177777777777778,0.057777777777777775,,,,,decay,nn,0.4
E6_distance_residual,regime_change,,450,-0.01365780894528729,-0.032111787503453136,-0.0009054195483716128,-0.0003240332443852154,-0.0007633807879164781,1.7905126959034586e-05,0.015555555555555555,0.9488888888888889,0.035555555555555556,0.0022222222222222222,,,,,evidence,nn,0.4
E6_distance_residual,regime_change,,450,-0.8157019436830266,-1.6036212499736273,-0.3168519757035281,-0.004983413240122659,-0.007815631424660921,-0.0024517212510638832,0.39555555555555555,0.1288888888888889,0.47555555555555556,0.10666666666666667,,,,,fixed,nn,0.4
E6_distance_residual,regime_change,,450,-0.10492574310211271,-0.19631888951094606,-0.042343592825148664,-0.0014243086732291885,-0.0027032196677885117,-0.00015053540850615998,0.29333333333333333,0.3711111111111111,0.33555555555555555,0.03777777777777778,,,,,decay,nn,0.6
E6_distance_residual,regime_change,,450,0.0005236089867775492,-0.0037375995221218465,0.005690456157779812,-0.00022458630369580622,-0.0005783436028847597,3.54995633849349e-05,0.013333333333333334,0.96,0.02666666666666667,0.0,,,,,evidence,nn,0.6
E6_distance_residual,regime_change,,450,-0.4722949166983632,-0.7808208880997696,-0.25955816400835086,-0.007477963036921657,-0.011452465129669076,-0.0037257790808046965,0.37333333333333335,0.16444444444444445,0.4622222222222222,0.10666666666666667,,,,,fixed,nn,0.6
E6_distance_residual,regime_change,,450,-0.045592529790590815,-0.09840119642357811,-0.009553919175876337,-0.0011550800140241134,-0.002363881762506812,5.0725239258805415e-05,0.24888888888888888,0.46444444444444444,0.2866666666666667,0.011111111111111112,,,,,decay,nn,0.8
E6_distance_residual,regime_change,,450,-0.0008565806390764768,-0.007202336685540073,0.005747892123735767,-0.00015633799589606079,-0.0005670582417640433,0.0002387812841861212,0.013333333333333334,0.9644444444444444,0.022222222222222223,0.0,,,,,evidence,nn,0.8
E6_distance_residual,regime_change,,450,-0.4019764867713131,-0.7081096962595436,-0.204215696787329,-0.009584220569011499,-0.015107328609191669,-0.004415269781495554,0.38,0.1711111111111111,0.4488888888888889,0.10444444444444445,,,,,fixed,nn,0.8
E6_distance_residual,regime_change,,450,-0.2065485944763722,-0.6000922537931919,-0.0026347439949294536,-0.000849664458597181,-0.0019257260703151298,0.0001838475974379478,0.21777777777777776,0.5688888888888889,0.21333333333333335,0.008888888888888889,,,,,decay,nn,1.0
E6_distance_residual,regime_change,,450,0.0011885732704831303,-0.0012820336867805078,0.004479344632670246,-0.00013242874058890642,-0.0004596229469487407,0.0002045194153805061,0.013333333333333334,0.9711111111111111,0.015555555555555555,0.0,,,,,evidence,nn,1.0
E6_distance_residual,regime_change,,450,-1.688749706257042,-4.6480702510479635,-0.15402845303509985,-0.011484138609077665,-0.018456983499236045,-0.00492522666362686,0.3844444444444444,0.20222222222222222,0.41333333333333333,0.07777777777777778,,,,,fixed,nn,1.0
E6_distance_residual,regime_change,,450,-5.685812647182921,-12.292249061683652,-1.6714064151798333,-0.003163787640489091,-0.0041917858804172425,-0.0021470176902630106,0.3711111111111111,0.03111111111111111,0.5977777777777777,0.24888888888888888,,,,,decay,spline,0.05
E6_distance_residual,regime_change,,450,-0.012614011704979566,-0.032782463504100676,0.005407250495377236,-0.00010200300035299161,-0.00024713225835091537,1.8379589198315054e-05,0.017777777777777778,0.9577777777777777,0.024444444444444446,0.013333333333333334,,,,,evidence,spline,0.05
E6_distance_residual,regime_change,,450,-6.321406095554487,-13.664090926256666,-1.8801810690230363,-0.003732121128417077,-0.004861697748958186,-0.0026274045115726925,0.3688888888888889,0.02666666666666667,0.6044444444444445,0.26222222222222225,,,,,fixed,spline,0.05
E6_distance_residual,regime_change,,450,-2.314775768144644,-3.6357998028798586,-1.3701101395023383,-0.00492260779406163,-0.006455669726920775,-0.003504087009246072,0.3622222222222222,0.035555555555555556,0.6022222222222222,0.24444444444444444,,,,,decay,spline,0.1
E6_distance_residual,regime_change,,450,-0.03757806864129789,-0.08885250830129647,-0.003822442190887643,-0.000191931310817492,-0.0003754877613309901,-3.980828899512611e-05,0.013333333333333334,0.9577777777777777,0.028888888888888888,0.013333333333333334,,,,,evidence,spline,0.1
E6_distance_residual,regime_change,,450,-2.9045164782854713,-4.514108913601456,-1.7321842334297328,-0.006697569136312953,-0.008468675337628264,-0.004982072610717698,0.3466666666666667,0.02666666666666667,0.6266666666666667,0.2733333333333333,,,,,fixed,spline,0.1
E6_distance_residual,regime_change,,450,-1.8741675982424086,-3.1672211879747274,-0.9919830971902608,-0.007016894010562396,-0.009043923507517738,-0.004980650202260893,0.3622222222222222,0.035555555555555556,0.6022222222222222,0.2222222222222222,,,,,decay,spline,0.2
E6_distance_residual,regime_change,,450,-0.06558823732651126,-0.1352106770878048,-0.014036847092358687,-0.0003148180399181055,-0.0005765901299145235,-8.555061008261349e-05,0.011111111111111112,0.9577777777777777,0.03111111111111111,0.011111111111111112,,,,,evidence,spline,0.2
E6_distance_residual,regime_change,,450,-2.9432107582206664,-4.951792474277096,-1.6118391029056802,-0.012703335406694802,-0.015725490292900803,-0.00981522707666198,0.32222222222222224,0.03111111111111111,0.6466666666666666,0.3022222222222222,,,,,fixed,spline,0.2
E6_distance_residual,regime_change,,450,-3.3766061944542307,-8.848775633834364,-0.5417330916497588,-0.007957711049809463,-0.010406093920741835,-0.005483399031240646,0.3377777777777778,0.051111111111111114,0.6111111111111112,0.17333333333333334,,,,,decay,spline,0.3
E6_distance_residual,regime_change,,450,-0.039204810818438254,-0.09985930099952102,-0.003872944722317672,-0.00035322080184131113,-0.000663274237727697,-9.344516938452592e-05,0.011111111111111112,0.9577777777777777,0.03111111111111111,0.011111111111111112,,,,,evidence,spline,0.3
E6_distance_residual,regime_change,,450,-6.385988409684454,-16.455840469955586,-1.2318590623282977,-0.01874613390450886,-0.022868164021849248,-0.014629400562632832,0.3,0.028888888888888888,0.6711111111111111,0.3022222222222222,,,,,fixed,spline,0.3
E6_distance_residual,regime_change,,450,-2.7836773127746994,-7.214616371264263,-0.4150491004165773,-0.008206316955249334,-0.010852504299238869,-0.005625274948825683,0.35333333333333333,0.06222222222222222,0.5844444444444444,0.1288888888888889,,,,,decay,spline,0.4
E6_distance_residual,regime_change,,450,-0.015821313233376454,-0.03212883985049942,-0.0038038591537514353,-0.0003840433649747202,-0.0007108958145418009,-0.00011092624038899003,0.006666666666666667,0.96,0.03333333333333333,0.0022222222222222222,,,,,evidence,spline,0.4
E6_distance_residual,regime_change,,450,-6.4747614728508465,-16.651444447586297,-1.1583892051974238,-0.024677531846543053,-0.030246034456009006,-0.019306626871764206,0.3088888888888889,0.02666666666666667,0.6644444444444444,0.2822222222222222,,,,,fixed,spline,0.4
E6_distance_residual,regime_change,,450,-0.36149006753564233,-0.5604377015904219,-0.21024694970902993,-0.008031937397678442,-0.010710704971599731,-0.005430771004823771,0.31555555555555553,0.10666666666666667,0.5777777777777777,0.1,,,,,decay,spline,0.6
E6_distance_residual,regime_change,,450,-0.0040953027450965854,-0.007751880369547459,-0.0008011843834806172,-0.00036167506609441076,-0.0006837797984190575,-0.00010151028797002366,0.006666666666666667,0.9622222222222222,0.03111111111111111,0.0,,,,,evidence,spline,0.6
E6_distance_residual,regime_change,,450,-1.5908763711298048,-2.2705019665251798,-1.0698854597093028,-0.03740863827868182,-0.04594278232536248,-0.029579781517282515,0.2911111111111111,0.03111111111111111,0.6777777777777778,0.23777777777777778,,,,,fixed,spline,0.6
E6_distance_residual,regime_change,,450,-0.6440541648408805,-1.65442857851346,-0.10822196553664079,-0.007515813528916309,-0.009956417196364704,-0.00511921464945464,0.29555555555555557,0.17777777777777778,0.5266666666666666,0.04666666666666667,,,,,decay,spline,0.8
E6_distance_residual,regime_change,,450,-0.0007340837321397932,-0.002753981056591129,0.0015660268733016852,-0.0003027754338208866,-0.0005758339579448195,-7.41389893371846e-05,0.008888888888888889,0.9644444444444444,0.02666666666666667,0.0,,,,,evidence,spline,0.8
E6_distance_residual,regime_change,,450,-3.5799869431321336,-8.323006514849924,-0.9076907007757146,-0.050524878870417726,-0.06164747003152139,-0.03901939295898835,0.27111111111111114,0.04666666666666667,0.6822222222222222,0.22666666666666666,,,,,fixed,spline,0.8
E6_distance_residual,regime_change,,450,-0.1476581712551076,-0.2608642801537736,-0.06215068525223261,-0.006368327294386363,-0.00833259658250374,-0.004414873164934678,0.23555555555555555,0.30666666666666664,0.4577777777777778,0.017777777777777778,,,,,decay,spline,1.0
E6_distance_residual,regime_change,,450,-1.497497587834388e-05,-0.0013410106568678996,0.0016262392126119712,-0.00025267182906761436,-0.0004824471081327816,-5.955356165645931e-05,0.008888888888888889,0.9666666666666667,0.024444444444444446,0.0,,,,,evidence,spline,1.0
E6_distance_residual,regime_change,,450,-1.4881621063104467,-2.333540536405673,-0.8387432054511704,-0.06320787443289597,-0.0771689307246959,-0.04898359501765687,0.27555555555555555,0.051111111111111114,0.6733333333333333,0.19555555555555557,,,,,fixed,spline,1.0
