latent_task_id,factorial,primitive,generator,replicate,engine,action,knowledge_tier,support_fraction,noise_ratio,exposure,ood_distance,effect_strength,sample_count,heterogeneity_cv,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8_04004,exposure_effect,turning,ode,4,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8731046127127913,3.3057850146847922,0.05289997567811097,0.000749586993522861,0.052150388684588114,0.9858301070290847,1,0,0,0
e8_04005,exposure_effect,turning,ode,5,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8734075403280395,3.3057850146847922,0.0024131809144205536,0.03536854865430671,-0.03295536773988616,-13.656401616204276,0,1,1,0
e8_04005,exposure_effect,turning,ode,5,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8734075403280395,3.3057850146847922,0.062950966951091,0.01816133157653003,0.04478963537456096,0.7115003556555332,1,0,0,0
e8_04006,exposure_effect,turning,ode,6,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.864311813904573,3.3057850146847922,0.0027103847973612683,0.022717224385676797,-0.02000683958831553,-7.38154951569735,0,1,1,0
e8_04006,exposure_effect,turning,ode,6,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.864311813904573,3.3057850146847922,0.05243110807529615,0.0063687757930044695,0.04606233228229168,0.8785305894382722,1,0,0,0
e8_04007,exposure_effect,turning,ode,7,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8120695594101681,3.3057850146847922,0.012244639274584732,0.05815714565120197,-0.045912506376617236,-3.7496005678104654,0,1,1,0
e8_04007,exposure_effect,turning,ode,7,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8120695594101681,3.3057850146847922,0.07248795388743884,0.04035136726718662,0.03213658662025222,0.4433369256104916,1,0,0,0
e8_04008,exposure_effect,turning,ode,8,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8721062517346558,3.3057850146847922,0.008673220561946682,0.00047898212090767876,0.008194238441039003,0.9447745946864088,1,0,0,0
e8_04008,exposure_effect,turning,ode,8,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8721062517346558,3.3057850146847922,0.01819853664914217,0.018173320212914304,2.5216436227864375e-05,0.0013856298840958189,0,0,0,0
e8_04009,exposure_effect,turning,ode,9,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.9422267517592906,3.3057850146847922,0.004300050831487134,0.025789654541498386,-0.021489603710011254,-4.997523181040925,0,1,1,0
e8_04009,exposure_effect,turning,ode,9,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.9422267517592906,3.3057850146847922,0.05394734852173423,0.008273132763385614,0.04567421575834862,0.8466443117208523,1,0,0,0
e8_04010,exposure_effect,turning,ode,10,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8707574742477642,3.3057850146847922,0.005059973753821533,0.047140314813124695,-0.04208034105930316,-8.316316073284389,0,1,1,0
e8_04010,exposure_effect,turning,ode,10,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8707574742477642,3.3057850146847922,0.05971479489434765,0.02882481640773936,0.030889978486608294,0.5172918795293762,1,0,0,0
e8_04011,exposure_effect,turning,ode,11,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8291591381783499,3.3057850146847922,0.018968410993026687,0.015539680806225552,0.003428730186801135,0.18076001137162365,1,0,0,0
e8_04011,exposure_effect,turning,ode,11,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8291591381783499,3.3057850146847922,0.05381455596344912,0.001656782108486368,0.05215777385496275,0.9692131231258015,1,0,0,0
e8_04012,exposure_effect,turning,ode,12,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8508184559101757,3.3057850146847922,0.014093013478609343,0.009743604818361585,0.004349408660247758,0.30862162069520316,1,0,0,0
e8_04012,exposure_effect,turning,ode,12,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8508184559101757,3.3057850146847922,0.022083106374510476,0.024850061549224832,-0.0027669551747143556,-0.1252973711120699,0,1,0,0
e8_04013,exposure_effect,turning,ode,13,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8589671007384279,3.3057850146847922,0.0017328270926161653,0.006270308603941295,-0.004537481511325129,-2.618542571650694,0,1,1,0
e8_04013,exposure_effect,turning,ode,13,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8589671007384279,3.3057850146847922,0.03244958828769064,0.011569371610386991,0.020880216677303644,0.6434663050940558,1,0,0,0
e8_04014,exposure_effect,turning,ode,14,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8764101169200673,3.3057850146847922,0.011800960312174763,0.0154991177340248,-0.003698157421850038,-0.3133776679203589,0,1,0,0
e8_04014,exposure_effect,turning,ode,14,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8764101169200673,3.3057850146847922,0.035478597242155206,0.004988732704282808,0.030489864537872398,0.8593875437004239,1,0,0,0
e8_04015,exposure_effect,turning,ode,15,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8433530294646352,3.3057850146847922,0.003075944952029041,0.07609165136483773,-0.07301570641280869,-23.737650559917864,0,1,1,0
e8_04015,exposure_effect,turning,ode,15,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8433530294646352,3.3057850146847922,0.08750931745730188,0.055629689677542164,0.031879627779759716,0.3642998106494732,1,0,0,0
e8_04016,exposure_effect,turning,ode,16,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.85971836726078,3.3057850146847922,0.016883063454522947,0.039057529147410716,-0.02217446569288777,-1.313414816725531,0,1,1,0
e8_04016,exposure_effect,turning,ode,16,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.85971836726078,3.3057850146847922,0.06099969755576289,0.02554525920618948,0.03545443834957342,0.5812231825766468,1,0,0,0
e8_04017,exposure_effect,turning,ode,17,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8480150679021967,3.3057850146847922,0.008886362470226757,0.05716862105719442,-0.048282258586967663,-5.433298354499333,0,1,1,0
e8_04017,exposure_effect,turning,ode,17,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8480150679021967,3.3057850146847922,0.08927407075425814,0.028822659493112333,0.06045141126114581,0.6771441108308869,1,0,0,0
e8_04018,exposure_effect,turning,ode,18,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8830333526864242,3.3057850146847922,0.010019545163841976,0.0034233295893285856,0.006596215574513391,0.6583348312373977,1,0,0,0
e8_04018,exposure_effect,turning,ode,18,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8830333526864242,3.3057850146847922,0.01738537032037669,0.00381835622315685,0.013567014097219842,0.7803695778236309,1,0,0,0
e8_04019,exposure_effect,turning,ode,19,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8629480134874319,3.3057850146847922,0.003745663778945514,0.020306771298420047,-0.01656110751947453,-4.421407925763386,0,1,1,0
e8_04019,exposure_effect,turning,ode,19,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8629480134874319,3.3057850146847922,0.05078234045421611,0.005528329210255202,0.04525401124396091,0.8911367778482092,1,0,0,0
e8_04020,exposure_effect,regime,spline,0,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8162668117003802,3.3057850146847922,0.1585113079126192,0.053908331536706454,0.10460297637591273,0.6599086068583578,1,0,0,0
e8_04020,exposure_effect,regime,spline,0,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8162668117003802,3.3057850146847922,0.16388065573219168,0.24389263148804874,-0.08001197575585706,-0.4882331926143252,0,1,0,0
e8_04021,exposure_effect,regime,spline,1,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8613296583883714,3.3057850146847922,0.08494162745014062,0.11154746020910017,-0.026605832758959544,-0.3132248999417481,0,1,0,0
e8_04021,exposure_effect,regime,spline,1,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8613296583883714,3.3057850146847922,0.11481170191271588,0.23343087714883531,-0.11861917523611944,-1.033162763550863,0,1,1,0
e8_04022,exposure_effect,regime,spline,2,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.768691972179579,3.3057850146847922,0.08531996883883493,0.06658218930929502,0.018737779529539908,0.21961774933292133,1,0,0,0
e8_04022,exposure_effect,regime,spline,2,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.768691972179579,3.3057850146847922,0.13056883961173538,0.2066728487898938,-0.07610400917815843,-0.5828650189774551,0,1,0,0
e8_04023,exposure_effect,regime,spline,3,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.816042179131298,3.3057850146847922,0.1345660475700237,0.05841719709136329,0.07614885047866041,0.5658845738114964,1,0,0,0
e8_04023,exposure_effect,regime,spline,3,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.816042179131298,3.3057850146847922,0.17305611283691252,0.27719365765513804,-0.10413754481822551,-0.6017559455779777,0,1,0,0
e8_04024,exposure_effect,regime,spline,4,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.821237846692716,3.3057850146847922,0.056125106825454026,0.04932778875789936,0.006797318067554667,0.12111011367326123,1,0,0,0
e8_04024,exposure_effect,regime,spline,4,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.821237846692716,3.3057850146847922,0.04976897816683029,0.014276358241315923,0.03549261992551437,0.7131474511399405,1,0,0,0
e8_04025,exposure_effect,regime,spline,5,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7743803291444555,3.3057850146847922,0.06642815843600043,0.1103722109157952,-0.04394405247979477,-0.661527483441111,0,1,0,0
e8_04025,exposure_effect,regime,spline,5,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7743803291444555,3.3057850146847922,0.09514812959571052,0.13590692972640567,-0.04075880013069515,-0.42837205843017057,0,1,0,0
e8_04026,exposure_effect,regime,spline,6,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8542314694421844,3.3057850146847922,0.07207764169737423,0.10495522904622348,-0.032877587348849255,-0.45614127452850584,0,1,0,0
e8_04026,exposure_effect,regime,spline,6,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8542314694421844,3.3057850146847922,0.08234460117842496,0.0034730063329085226,0.07887159484551644,0.957823508970756,1,0,0,0
e8_04027,exposure_effect,regime,spline,7,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8305698611805377,3.3057850146847922,0.07700350491920864,0.05138560274748544,0.025617902171723203,0.33268488491012543,1,0,0,0
e8_04027,exposure_effect,regime,spline,7,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8305698611805377,3.3057850146847922,0.07593727342173084,0.04016840169023741,0.035768871731493436,0.47103181507248476,1,0,0,0
e8_04028,exposure_effect,regime,spline,8,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.790054764516129,3.3057850146847922,0.043317509886249994,0.10008283943597054,-0.05676532954972055,-1.3104476618989407,0,1,1,0
e8_04028,exposure_effect,regime,spline,8,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.790054764516129,3.3057850146847922,0.1083297232179321,0.00958512507391605,0.09874459814401605,0.9115189738403264,1,0,0,0
e8_04029,exposure_effect,regime,spline,9,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8080180159050825,3.3057850146847922,0.012086329392793116,0.16591532882934504,-0.15382899943655193,-12.727520030049627,0,1,1,0
e8_04029,exposure_effect,regime,spline,9,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8080180159050825,3.3057850146847922,0.16341492711426017,0.33533945601628423,-0.17192452890202406,-1.0520735892248934,0,1,1,0
e8_04030,exposure_effect,regime,spline,10,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7915156859353116,3.3057850146847922,0.06115808383057898,0.12561048864643476,-0.06445240481585578,-1.053865667119375,0,1,1,0
e8_04030,exposure_effect,regime,spline,10,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7915156859353116,3.3057850146847922,0.14498678735518764,0.2980952182678074,-0.15310843091261975,-1.0560164391913573,0,1,1,0
e8_04031,exposure_effect,regime,spline,11,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7777682509094994,3.3057850146847922,0.15045483856403183,0.054615412582796695,0.09583942598123513,0.6369979649437927,1,0,0,0
e8_04031,exposure_effect,regime,spline,11,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7777682509094994,3.3057850146847922,0.15861140963566359,0.26282277784556657,-0.10421136820990298,-0.6570231514194372,0,1,0,0
e8_04032,exposure_effect,regime,spline,12,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8139263593036001,3.3057850146847922,0.01805052307605392,0.17777933660050838,-0.15972881352445445,-8.848985309259707,0,1,1,0
e8_04032,exposure_effect,regime,spline,12,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8139263593036001,3.3057850146847922,0.09104265490692358,0.1228351459110926,-0.03179249100416902,-0.34920434862836225,0,1,0,0
e8_04033,exposure_effect,regime,spline,13,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7814770226056547,3.3057850146847922,0.06147664453518314,0.15878997588503785,-0.0973133313498547,-1.5829317309952107,0,1,1,0
e8_04033,exposure_effect,regime,spline,13,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7814770226056547,3.3057850146847922,0.13312649880587302,0.20361226024881637,-0.07048576144294336,-0.5294645474431556,0,1,0,0
e8_04034,exposure_effect,regime,spline,14,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.825086509677448,3.3057850146847922,0.03723764049483879,0.09341521840562553,-0.05617757791078674,-1.5086234563807301,0,1,1,0
e8_04034,exposure_effect,regime,spline,14,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.825086509677448,3.3057850146847922,0.11782212581786933,0.02292955000299371,0.09489257581487562,0.8053884205209602,1,0,0,0
e8_04035,exposure_effect,regime,spline,15,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8266938727783786,3.3057850146847922,0.10972211735164776,0.12525383238683366,-0.015531715035185897,-0.14155500650254857,0,1,0,0
e8_04035,exposure_effect,regime,spline,15,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8266938727783786,3.3057850146847922,0.08332564524458556,0.011975339172409689,0.07135030607217588,0.8562826709921237,1,0,0,0
e8_04036,exposure_effect,regime,spline,16,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7933099414174531,3.3057850146847922,0.1419114286010208,0.09902554719865693,0.042885881402363865,0.3022017453078855,1,0,0,0
e8_04036,exposure_effect,regime,spline,16,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7933099414174531,3.3057850146847922,0.19426491061146123,0.34224470364029247,-0.14797979302883124,-0.7617422650495933,0,1,0,0
e8_04037,exposure_effect,regime,spline,17,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.823504864582055,3.3057850146847922,0.06320155056340436,0.11694407178572803,-0.053742521222323675,-0.8503354861271749,0,1,0,0
e8_04037,exposure_effect,regime,spline,17,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.823504864582055,3.3057850146847922,0.14253872798674844,0.2294269180779368,-0.08688819009118837,-0.6095760171177211,0,1,0,0
e8_04038,exposure_effect,regime,spline,18,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8105752608825814,3.3057850146847922,0.06683478610401565,0.027344477844342442,0.03949030825967321,0.5908645865674508,1,0,0,0
e8_04038,exposure_effect,regime,spline,18,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8105752608825814,3.3057850146847922,0.03761401938923045,0.013955431772214463,0.02365858761701599,0.628983235537701,1,0,0,0
e8_04039,exposure_effect,regime,spline,19,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8284644987420688,3.3057850146847922,0.029269711932355464,0.15495922605200668,-0.1256895141196512,-4.294183503074074,0,1,1,0
e8_04039,exposure_effect,regime,spline,19,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8284644987420688,3.3057850146847922,0.16989049855218288,0.33872741635162856,-0.16883691779944568,-0.9937984715936684,0,1,0,0
e8_04040,exposure_effect,regime,basis,0,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8390345370949144,3.3057850146847922,0.026083216305579512,0.1694528775742863,-0.14336966126870676,-5.496625093663709,0,1,1,0
e8_04040,exposure_effect,regime,basis,0,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8390345370949144,3.3057850146847922,0.15721703073343896,0.3370768538119351,-0.17985982307849613,-1.144022516132161,0,1,1,0
e8_04041,exposure_effect,regime,basis,1,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.804048493188297,3.3057850146847922,0.007619844277065158,0.14770793174003558,-0.1400880874629704,-18.384639156553266,0,1,1,0
e8_04041,exposure_effect,regime,basis,1,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.804048493188297,3.3057850146847922,0.11600016278468737,0.05591736811045548,0.060082794674231894,0.5179543996481627,1,0,0,0
e8_04042,exposure_effect,regime,basis,2,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7771429808546764,3.3057850146847922,0.14906060278435912,0.08068566237665285,0.06837494040770627,0.45870564810892356,1,0,0,0
e8_04042,exposure_effect,regime,basis,2,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7771429808546764,3.3057850146847922,0.1656043276609627,0.26236510905988963,-0.09676078139892694,-0.5842889661496208,0,1,0,0
e8_04043,exposure_effect,regime,basis,3,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8361362797410647,3.3057850146847922,0.03567677559320502,0.12553759366350498,-0.08986081807029996,-2.518748305477886,0,1,1,0
e8_04043,exposure_effect,regime,basis,3,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8361362797410647,3.3057850146847922,0.11249967505955276,0.05147478346110334,0.06102489159844942,0.5424450476514294,1,0,0,0
e8_04044,exposure_effect,regime,basis,4,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8192302426959448,3.3057850146847922,0.12075134950737039,0.11282927385835206,0.007922075649018326,0.0656065185303356,1,0,0,0
e8_04044,exposure_effect,regime,basis,4,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8192302426959448,3.3057850146847922,0.1436927776872175,0.29533882124647204,-0.15164604355925454,-1.0553490996558594,0,1,1,0
e8_04045,exposure_effect,regime,basis,5,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.827600290462057,3.3057850146847922,0.1518972791840015,0.10352512391050563,0.04837215527349588,0.31845307258532285,1,0,0,0
e8_04045,exposure_effect,regime,basis,5,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.827600290462057,3.3057850146847922,0.0991466622138444,0.026908325506660287,0.0722383367071841,0.7286007929482982,1,0,0,0
e8_04046,exposure_effect,regime,basis,6,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.825060719199287,3.3057850146847922,0.03363686187527404,0.044119003871409546,-0.010482141996135508,-0.3116266325617247,0,1,0,0
e8_04046,exposure_effect,regime,basis,6,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.825060719199287,3.3057850146847922,0.07003631867416307,0.018857337727772018,0.051178980946391055,0.7307491586543279,1,0,0,0
e8_04047,exposure_effect,regime,basis,7,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8584809752000626,3.3057850146847922,0.09085276404568762,0.15245422495167144,-0.06160146090598381,-0.6780361781288894,0,1,0,0
e8_04047,exposure_effect,regime,basis,7,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8584809752000626,3.3057850146847922,0.119807627163509,0.1746080599626167,-0.05480043279910769,-0.4574035401295286,0,1,0,0
e8_04048,exposure_effect,regime,basis,8,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8786755366352388,3.3057850146847922,0.020612504153362576,0.1763468509062614,-0.15573434675289882,-7.555333674850633,0,1,1,0
e8_04048,exposure_effect,regime,basis,8,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8786755366352388,3.3057850146847922,0.081336522533301,0.1305410099216914,-0.04920448738839041,-0.6049494846333636,0,1,0,0
e8_04049,exposure_effect,regime,basis,9,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8960724903039632,3.3057850146847922,0.046662739514226746,0.13205096251649723,-0.08538822300227047,-1.829901627962433,0,1,1,0
e8_04049,exposure_effect,regime,basis,9,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8960724903039632,3.3057850146847922,0.1269207790947938,0.28332935658338104,-0.15640857748858725,-1.232332314724997,0,1,1,0
e8_04050,exposure_effect,regime,basis,10,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8003523685759015,3.3057850146847922,0.12125308131106659,0.1442601517613196,-0.023007070450253006,-0.18974421269534522,0,1,0,0
e8_04050,exposure_effect,regime,basis,10,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8003523685759015,3.3057850146847922,0.08291327243961139,0.030370072504494167,0.05254319993511722,0.6337127746753242,1,0,0,0
e8_04051,exposure_effect,regime,basis,11,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7980584645305275,3.3057850146847922,0.04316564308359324,0.20143590063339142,-0.15827025754979818,-3.6665793961020556,0,1,1,0
e8_04051,exposure_effect,regime,basis,11,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7980584645305275,3.3057850146847922,0.1854529120098551,0.3735210570888486,-0.1880681450789935,-1.0141018711477523,0,1,1,0
e8_04052,exposure_effect,regime,basis,12,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7966541268636487,3.3057850146847922,0.12362176110128331,0.08914366489542457,0.034478096205858746,0.2788998951213035,1,0,0,0
e8_04052,exposure_effect,regime,basis,12,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7966541268636487,3.3057850146847922,0.16485855132235924,0.294089531883504,-0.12923098056114476,-0.7838900652987697,0,1,0,0
e8_04053,exposure_effect,regime,basis,13,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8372097078896668,3.3057850146847922,0.054724074332237485,0.10477197154370366,-0.05004789721146617,-0.9145499091975208,0,1,0,0
e8_04053,exposure_effect,regime,basis,13,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8372097078896668,3.3057850146847922,0.08129383357838847,0.12690579965307458,-0.04561196607468611,-0.5610753493461994,0,1,0,0
e8_04054,exposure_effect,regime,basis,14,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8557806573585194,3.3057850146847922,0.017657287168715,0.00790886196395331,0.009748425204761692,0.5520907663570116,1,0,0,0
e8_04054,exposure_effect,regime,basis,14,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8557806573585194,3.3057850146847922,0.05351186492841143,0.015312431771294675,0.038199433157116755,0.7138497828139655,1,0,0,0
e8_04055,exposure_effect,regime,basis,15,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.804840430988767,3.3057850146847922,0.11801005058940306,0.09807239759513371,0.019937652994269348,0.16894877084358853,1,0,0,0
e8_04055,exposure_effect,regime,basis,15,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.804840430988767,3.3057850146847922,0.07062995123194117,0.006769364846955192,0.06386058638498598,0.9041573053799044,1,0,0,0
e8_04056,exposure_effect,regime,basis,16,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8079537674540187,3.3057850146847922,0.11270651395413493,0.08160018333803151,0.03110633061610342,0.2759940798875379,1,0,0,0
e8_04056,exposure_effect,regime,basis,16,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8079537674540187,3.3057850146847922,0.14015211636806768,0.2264287419723222,-0.08627662560425453,-0.6155927419438657,0,1,0,0
e8_04057,exposure_effect,regime,basis,17,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8014926180572015,3.3057850146847922,0.06423543183263444,0.019246302251300727,0.04498912958133372,0.7003787208678381,1,0,0,0
e8_04057,exposure_effect,regime,basis,17,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.8014926180572015,3.3057850146847922,0.04078074238365157,0.015787030299344355,0.024993712084307215,0.612880262187842,1,0,0,0
e8_04058,exposure_effect,regime,basis,18,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.819302755191731,3.3057850146847922,0.07545553481828869,0.16014432273697463,-0.08468878791868593,-1.1223668101038933,0,1,1,0
e8_04058,exposure_effect,regime,basis,18,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.819302755191731,3.3057850146847922,0.11427145507654134,0.03227439431855114,0.0819970607579902,0.7175638106915406,1,0,0,0
e8_04059,exposure_effect,regime,basis,19,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.831315017801317,3.3057850146847922,0.04416602336446949,0.13298742376018294,-0.08882140039571346,-2.011079867044769,0,1,1,0
e8_04059,exposure_effect,regime,basis,19,neural,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.831315017801317,3.3057850146847922,0.14108320332166446,0.23790543146612902,-0.09682222814446456,-0.6862775005449336,0,1,0,0
e8_04060,exposure_effect,regime,ode,0,spline,true-full,medium,0.525,0.01,0.1,0.4,0.15,72,0.1,1.0,1.7821950513986853,3.3057850146847922,0.07268109225761192,0.12350963207691726,-0.05082853981930534,-0.6993364882182552,0,1,0,0
