latent_task_id,study,primitive,generator,replicate,engine,action,knowledge_tier,sample_count,heterogeneity_cv,exposure,effect_strength,support_fraction,noise_ratio,absolute_horizon,ood_distance,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8s_04113,C2_bias_symmetry,bound,basis,13,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.298270652452906,36.31706454408721,0.07187379101717953,0.10483217984958156,-0.03295838883240203,-0.45855921005369255,0,1,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4799271055378564,36.31706454408721,0.016168511169920637,0.014173171969789141,0.001995339200131495,0.12340896321014135,1,0,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4799271055378564,36.31706454408721,0.1206706278151879,0.09924707518817144,0.021423552627016465,0.17753742575888085,1,0,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.209179535156794,36.31706454408721,0.016168511169920637,0.014173171969789141,0.001995339200131495,0.12340896321014135,1,0,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.209179535156794,36.31706454408721,0.1206706278151879,0.09924707518817144,0.021423552627016465,0.17753742575888085,1,0,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.308559854897187,36.31706454408721,0.016168511169920637,0.014173171969789141,0.001995339200131495,0.12340896321014135,1,0,0,0
e8s_04114,C2_bias_symmetry,bound,basis,14,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.308559854897187,36.31706454408721,0.1206706278151879,0.09802183673670474,0.022648791078483166,0.18769100226420246,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48886315673131253,36.31706454408721,0.013053635146389785,0.011780175417593743,0.001273459728796042,0.09755594625672068,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48886315673131253,36.31706454408721,0.10318540587612447,0.07419594510518539,0.028989460770939085,0.280945357774154,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2636143273284874,36.31706454408721,0.013053635146389785,0.011780175417593743,0.001273459728796042,0.09755594625672068,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2636143273284874,36.31706454408721,0.10318540587612447,0.07419594510518539,0.028989460770939085,0.280945357774154,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.249608132710713,36.31706454408721,0.013053635146389785,0.011780175417593743,0.001273459728796042,0.09755594625672068,1,0,0,0
e8s_04115,C2_bias_symmetry,bound,basis,15,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.249608132710713,36.31706454408721,0.10318540587612447,0.07419594510518539,0.028989460770939085,0.280945357774154,1,0,0,0
e8s_04116,C2_bias_symmetry,bound,basis,16,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47989731466008656,36.31706454408721,0.01202724844713946,0.012533782141244086,-0.0005065336941046262,-0.042115509322924086,0,1,0,0
e8s_04116,C2_bias_symmetry,bound,basis,16,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47989731466008656,36.31706454408721,0.05479735086105846,0.03466236723173478,0.020134983629323686,0.36744447154711884,1,0,0,0
e8s_04116,C2_bias_symmetry,bound,basis,16,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2493884775924977,36.31706454408721,0.01202724844713946,0.012533782141244086,-0.0005065336941046262,-0.042115509322924086,0,1,0,0
e8s_04116,C2_bias_symmetry,bound,basis,16,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2493884775924977,36.31706454408721,0.05479735086105846,0.03466236723173478,0.020134983629323686,0.36744447154711884,1,0,0,0
e8s_04116,C2_bias_symmetry,bound,basis,16,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.254225744900823,36.31706454408721,0.01202724844713946,0.13316958476527516,-0.1211423363181357,-10.072323428801205,0,1,1,0
e8s_04116,C2_bias_symmetry,bound,basis,16,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.254225744900823,36.31706454408721,0.05479735086105846,0.12052986685110346,-0.06573251599004501,-1.199556455871621,0,1,1,0
e8s_04117,C2_bias_symmetry,bound,basis,17,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4895465009518961,36.31706454408721,0.013650171693330704,0.013031697131993644,0.000618474561337061,0.04530892176537527,1,0,0,0
e8s_04117,C2_bias_symmetry,bound,basis,17,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4895465009518961,36.31706454408721,0.10731590674099702,0.07731125804193392,0.030004648699063094,0.2795918108531497,1,0,0,0
e8s_04117,C2_bias_symmetry,bound,basis,17,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2268853409123768,36.31706454408721,0.013650171693330704,0.013031697131993644,0.000618474561337061,0.04530892176537527,1,0,0,0
e8s_04117,C2_bias_symmetry,bound,basis,17,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2268853409123768,36.31706454408721,0.10731590674099702,0.07731125804193392,0.030004648699063094,0.2795918108531497,1,0,0,0
e8s_04117,C2_bias_symmetry,bound,basis,17,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2300470108689163,36.31706454408721,0.013650171693330704,0.10522161460244799,-0.09157144290911728,-6.708446235431448,0,1,1,0
e8s_04117,C2_bias_symmetry,bound,basis,17,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2300470108689163,36.31706454408721,0.10731590674099702,0.09270508014309875,0.014610826597898266,0.13614781854437438,1,0,0,0
e8s_04118,C2_bias_symmetry,bound,basis,18,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.46296959807686966,36.31706454408721,0.005373043775991341,0.004974184805015454,0.0003988589709758867,0.07423333730466325,1,0,0,0
e8s_04118,C2_bias_symmetry,bound,basis,18,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.46296959807686966,36.31706454408721,0.0825805891501119,0.05835314364821365,0.024227445501898252,0.2933794218621825,1,0,0,0
e8s_04118,C2_bias_symmetry,bound,basis,18,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.251908243648749,36.31706454408721,0.005373043775991341,0.004974184805015454,0.0003988589709758867,0.07423333730466325,1,0,0,0
e8s_04118,C2_bias_symmetry,bound,basis,18,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.251908243648749,36.31706454408721,0.0825805891501119,0.05835314364821365,0.024227445501898252,0.2933794218621825,1,0,0,0
e8s_04118,C2_bias_symmetry,bound,basis,18,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.27946981107303,36.31706454408721,0.005373043775991341,0.12008314984229336,-0.11471010606630203,-21.349185089253755,0,1,1,0
e8s_04118,C2_bias_symmetry,bound,basis,18,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.27946981107303,36.31706454408721,0.0825805891501119,0.10409354555232779,-0.021512956402215885,-0.2605086331257632,0,1,0,0
e8s_04119,C2_bias_symmetry,bound,basis,19,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4792457430621332,36.31706454408721,0.01701579531033537,0.015450926902579716,0.0015648684077556527,0.09196563423662918,1,0,0,0
e8s_04119,C2_bias_symmetry,bound,basis,19,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4792457430621332,36.31706454408721,0.023862839629779226,0.02779230107700109,-0.003929461447221866,-0.16466864414234092,0,1,0,0
e8s_04119,C2_bias_symmetry,bound,basis,19,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.220936237718431,36.31706454408721,0.01701579531033537,0.015450926902579716,0.0015648684077556527,0.09196563423662918,1,0,0,0
e8s_04119,C2_bias_symmetry,bound,basis,19,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.220936237718431,36.31706454408721,0.023862839629779226,0.02779230107700109,-0.003929461447221866,-0.16466864414234092,0,1,0,0
e8s_04119,C2_bias_symmetry,bound,basis,19,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3080069841312527,36.31706454408721,0.01701579531033537,0.11434192551315106,-0.09732613020281569,-5.719752055532775,0,1,1,0
e8s_04119,C2_bias_symmetry,bound,basis,19,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3080069841312527,36.31706454408721,0.023862839629779226,0.11455711673041977,-0.09069427710064054,-3.8006489800761245,0,1,1,0
e8s_04120,C2_bias_symmetry,bound,ode,0,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48708897375223426,36.31706454408721,0.03294419176188451,0.03147579061383873,0.0014684011480457781,0.04457238346167825,1,0,0,0
e8s_04120,C2_bias_symmetry,bound,ode,0,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48708897375223426,36.31706454408721,0.09170828299849464,0.07791946889948596,0.013788814099008673,0.15035516583856456,1,0,0,0
e8s_04120,C2_bias_symmetry,bound,ode,0,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2922223454718633,36.31706454408721,0.03294419176188451,0.03147579061383873,0.0014684011480457781,0.04457238346167825,1,0,0,0
e8s_04120,C2_bias_symmetry,bound,ode,0,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2922223454718633,36.31706454408721,0.09170828299849464,0.07791946889948596,0.013788814099008673,0.15035516583856456,1,0,0,0
e8s_04120,C2_bias_symmetry,bound,ode,0,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3010469566720086,36.31706454408721,0.03294419176188451,0.03147579061383873,0.0014684011480457781,0.04457238346167825,1,0,0,0
e8s_04120,C2_bias_symmetry,bound,ode,0,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3010469566720086,36.31706454408721,0.09170828299849464,0.07791946889948596,0.013788814099008673,0.15035516583856456,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4761982884356975,36.31706454408721,0.02106535307499046,0.018947595024322347,0.002117758050668113,0.10053275837006459,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4761982884356975,36.31706454408721,0.11184346414730062,0.09222561551845762,0.019617848628843,0.17540451539488983,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.223588363475999,36.31706454408721,0.02106535307499046,0.018947595024322347,0.002117758050668113,0.10053275837006459,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.223588363475999,36.31706454408721,0.11184346414730062,0.09222561551845762,0.019617848628843,0.17540451539488983,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3178844642675145,36.31706454408721,0.02106535307499046,0.018947595024322347,0.002117758050668113,0.10053275837006459,1,0,0,0
e8s_04121,C2_bias_symmetry,bound,ode,1,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.3178844642675145,36.31706454408721,0.11184346414730062,0.09222561551845762,0.019617848628843,0.17540451539488983,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4863884900449553,36.31706454408721,0.02028338796613532,0.01875740694905005,0.0015259810170852699,0.07523304388956188,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4863884900449553,36.31706454408721,0.0858010986252036,0.07631450151245177,0.009486597112751835,0.11056498418733765,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.296325339744185,36.31706454408721,0.02028338796613532,0.01875740694905005,0.0015259810170852699,0.07523304388956188,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.296325339744185,36.31706454408721,0.0858010986252036,0.07631450151245177,0.009486597112751835,0.11056498418733765,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2659771671282147,36.31706454408721,0.02028338796613532,0.01875740694905005,0.0015259810170852699,0.07523304388956188,1,0,0,0
e8s_04122,C2_bias_symmetry,bound,ode,2,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2659771671282147,36.31706454408721,0.0858010986252036,0.07631450151245177,0.009486597112751835,0.11056498418733765,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48638380164470363,36.31706454408721,0.02979351775803433,0.02789242519876684,0.0019010925592674865,0.0638089323559258,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48638380164470363,36.31706454408721,0.1226976264153983,0.09700974884252547,0.02568787757287283,0.20935920541694403,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2928222877391935,36.31706454408721,0.02979351775803433,0.02789242519876684,0.0019010925592674865,0.0638089323559258,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2928222877391935,36.31706454408721,0.1226976264153983,0.09700974884252547,0.02568787757287283,0.20935920541694403,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.260190065487646,36.31706454408721,0.02979351775803433,0.02789242519876684,0.0019010925592674865,0.0638089323559258,1,0,0,0
e8s_04123,C2_bias_symmetry,bound,ode,3,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.260190065487646,36.31706454408721,0.1226976264153983,0.09700974884252547,0.02568787757287283,0.20935920541694403,1,0,0,0
e8s_04124,C2_bias_symmetry,bound,ode,4,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.488392131046634,36.31706454408721,0.014827430156190587,0.012459079175983085,0.002368350980207502,0.159727677369547,1,0,0,0
e8s_04124,C2_bias_symmetry,bound,ode,4,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.488392131046634,36.31706454408721,0.02097448749212462,0.025286344733203733,-0.004311857241079114,-0.20557628608079723,0,1,0,0
e8s_04124,C2_bias_symmetry,bound,ode,4,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.300136110980501,36.31706454408721,0.014827430156190587,0.012459079175983085,0.002368350980207502,0.159727677369547,1,0,0,0
e8s_04124,C2_bias_symmetry,bound,ode,4,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.300136110980501,36.31706454408721,0.02097448749212462,0.025286344733203733,-0.004311857241079114,-0.20557628608079723,0,1,0,0
e8s_04124,C2_bias_symmetry,bound,ode,4,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2290174664516105,36.31706454408721,0.014827430156190587,0.12008789199241038,-0.10526046183621979,-7.099036092392085,0,1,1,0
e8s_04124,C2_bias_symmetry,bound,ode,4,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2290174664516105,36.31706454408721,0.02097448749212462,0.11973017887552898,-0.09875569138340436,-4.70837208396556,0,1,1,0
e8s_04125,C2_bias_symmetry,bound,ode,5,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47924527698618924,36.31706454408721,0.010717094915160784,0.00927660734105711,0.0014404875741036733,0.13441026560900457,1,0,0,0
e8s_04125,C2_bias_symmetry,bound,ode,5,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47924527698618924,36.31706454408721,0.12627065319407557,0.09715720988551713,0.029113443308558445,0.23056381330198428,1,0,0,0
e8s_04125,C2_bias_symmetry,bound,ode,5,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2592481881808064,36.31706454408721,0.010717094915160784,0.00927660734105711,0.0014404875741036733,0.13441026560900457,1,0,0,0
e8s_04125,C2_bias_symmetry,bound,ode,5,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2592481881808064,36.31706454408721,0.12627065319407557,0.09715720988551713,0.029113443308558445,0.23056381330198428,1,0,0,0
e8s_04125,C2_bias_symmetry,bound,ode,5,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2801400696284757,36.31706454408721,0.010717094915160784,0.07248758087402458,-0.0617704859588638,-5.763734150705437,0,1,1,0
e8s_04125,C2_bias_symmetry,bound,ode,5,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2801400696284757,36.31706454408721,0.12627065319407557,0.09715720988551713,0.029113443308558445,0.23056381330198428,1,0,0,0
e8s_04126,C2_bias_symmetry,bound,ode,6,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48483576566052233,36.31706454408721,0.018195949628592438,0.017783305439046222,0.00041264418954621573,0.022677804564692903,1,0,0,0
e8s_04126,C2_bias_symmetry,bound,ode,6,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.48483576566052233,36.31706454408721,0.024440520641083995,0.02705747450513789,-0.002616953864053896,-0.10707439102810487,0,1,0,0
e8s_04126,C2_bias_symmetry,bound,ode,6,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.316707993136501,36.31706454408721,0.018195949628592438,0.017783305439046222,0.00041264418954621573,0.022677804564692903,1,0,0,0
e8s_04126,C2_bias_symmetry,bound,ode,6,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.316707993136501,36.31706454408721,0.024440520641083995,0.02705747450513789,-0.002616953864053896,-0.10707439102810487,0,1,0,0
e8s_04126,C2_bias_symmetry,bound,ode,6,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2824580240495456,36.31706454408721,0.018195949628592438,0.10856991030496944,-0.09037396067637701,-4.966707565202683,0,1,1,0
e8s_04126,C2_bias_symmetry,bound,ode,6,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2824580240495456,36.31706454408721,0.024440520641083995,0.1090211386988977,-0.0845806180578137,-3.460671697624783,0,1,1,0
e8s_04127,C2_bias_symmetry,bound,ode,7,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.46748638582926655,36.31706454408721,0.015067339852168194,0.012628298315196027,0.0024390415369721676,0.16187605515655698,1,0,0,0
e8s_04127,C2_bias_symmetry,bound,ode,7,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.46748638582926655,36.31706454408721,0.11816715218364687,0.09450655395496237,0.023660598228684507,0.20022990984764455,1,0,0,0
e8s_04127,C2_bias_symmetry,bound,ode,7,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2324243335879124,36.31706454408721,0.015067339852168194,0.012628298315196027,0.0024390415369721676,0.16187605515655698,1,0,0,0
e8s_04127,C2_bias_symmetry,bound,ode,7,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2324243335879124,36.31706454408721,0.11816715218364687,0.09450655395496237,0.023660598228684507,0.20022990984764455,1,0,0,0
e8s_04127,C2_bias_symmetry,bound,ode,7,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.274328421240279,36.31706454408721,0.015067339852168194,0.012628298315196027,0.0024390415369721676,0.16187605515655698,1,0,0,0
e8s_04127,C2_bias_symmetry,bound,ode,7,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.274328421240279,36.31706454408721,0.11816715218364687,0.09450655395496237,0.023660598228684507,0.20022990984764455,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47432527631846355,36.31706454408721,0.006083945119601302,0.00385106573509319,0.002232879384508112,0.3670117564529311,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47432527631846355,36.31706454408721,0.07221682016973721,0.06886679061576845,0.003350029553968764,0.04638849434376798,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2570487381751274,36.31706454408721,0.006083945119601302,0.00385106573509319,0.002232879384508112,0.3670117564529311,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2570487381751274,36.31706454408721,0.07221682016973721,0.06886679061576845,0.003350029553968764,0.04638849434376798,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.254254139471789,36.31706454408721,0.006083945119601302,0.00385106573509319,0.002232879384508112,0.3670117564529311,1,0,0,0
e8s_04128,C2_bias_symmetry,bound,ode,8,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.254254139471789,36.31706454408721,0.07221682016973721,0.06886679061576845,0.003350029553968764,0.04638849434376798,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47059635324486754,36.31706454408721,0.018696168216177714,0.016337680355213168,0.0023584878609645456,0.12614819430880794,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.47059635324486754,36.31706454408721,0.1217053038665382,0.09293682313767265,0.02876848072886555,0.23637820057877681,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2750045033914787,36.31706454408721,0.018696168216177714,0.016337680355213168,0.0023584878609645456,0.12614819430880794,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2750045033914787,36.31706454408721,0.1217053038665382,0.09293682313767265,0.02876848072886555,0.23637820057877681,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2395395346827014,36.31706454408721,0.018696168216177714,0.016337680355213168,0.0023584878609645456,0.12614819430880794,1,0,0,0
e8s_04129,C2_bias_symmetry,bound,ode,9,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,0.0,2.2395395346827014,36.31706454408721,0.1217053038665382,0.09293682313767265,0.02876848072886555,0.23637820057877681,1,0,0,0
e8s_04130,C2_bias_symmetry,bound,ode,10,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.052500000000000005,0.1,1.0,0.4757673869185033,36.31706454408721,0.013525268662756478,0.012786880849984542,0.0007383878127719366,0.0545932085478775,1,0,0,0
